id,true_text,predicted_text,metrics
49334,arm,arms,0.3333333333333333
24843,The,the,0.3333333333333333
97444,stern,stem,0.4
61477,!,!,0.0
82187,brandy,handy,0.3333333333333333
76232,many,many,0.0
50861,possess,possess,0.0
54803,say,say,0.0
32116,of,of,0.0
13195,Mr.,Mr,0.3333333333333333
37935,of,of,0.0
2084,had,had,0.0
58925,sent,sent,0.0
106727,girl,girl,0.0
18161,pity,pity,0.0
19344,'s,',0.5
34863,be,he,0.5
22360,",",",",0.0
28715,break,break,0.0
81635,matted,matte,0.16666666666666666
15402,a,a,0.0
74830,they,they,0.0
1519,of,of,0.0
22781,eleventh,eleventh,0.0
18459,they,They,0.25
71038,before,before,0.0
86344,out,out,0.0
9231,yesterday,yesterday,0.0
74961,zone,zone,0.0
111460,with,with,0.0
70602,what,what,0.0
27434,in,in,0.0
64872,1830,1830,0.0
11611,with,which,0.5
53598,were,were,0.0
53084,release,release,0.0
16626,close,close,0.0
17484,to,to,0.0
97379,not,not,0.0
73651,+9,of,1.0
115173,attention,attention,0.0
13535,who,who,0.0
55357,Wedding,Wedding,0.0
14734,principles,principles,0.0
86706,for,not,0.6666666666666666
37936,course,course,0.0
21045,eyes,eyes,0.0
100120,to,to,0.0
83146,pride,Epic,0.8
100357,who,who,0.0
5225,trouble,trouble,0.0
32512,interpretation,interpretation,0.0
16588,were,were,0.0
104264,usual,usual,0.0
18117,the,the,0.0
54291,of,of,0.0
41224,from,from,0.0
42049,as,as,0.0
91626,form,form,0.0
87056,door,door,0.0
51407,1683,16,0.5
100430,"""","""",0.0
76188,also,also,0.0
48678,in,in,0.0
69841,that,that,0.0
46915,from,from,0.0
637,Nkumbula's,N',0.8
7073,approval,approval,0.0
32252,Home-making,Homemaking,0.09090909090909091
44057,tons,was,0.75
63550,that,that,0.0
69418,THE,THE,0.0
13020,Nato,Nato,0.0
20399,the,the,0.0
65447,his,his,0.0
16529,campaign,campaign,0.0
105889,spades,spade,0.16666666666666666
68427,patient,patient,0.0
115140,at,at,0.0
17290,world,would,0.2
73943,canned,canned,0.0
28741,of,of,0.0
322,of,of,0.0
27280,of,of,0.0
73558,for,for,0.0
85912,was,was,0.0
19718,with,with,0.0
76115,sought,sought,0.0
6134,longer,longer,0.0
79018,(,",",1.0
29098,zestful,Festival,0.5714285714285714
99139,Boscombe,Economic,0.75
58791,and,and,0.0
106073,been,been,0.0
94925,only,ample,1.0
46149,of,of,0.0
92393,Heather,Heather,0.0
104109,affair,affair,0.0
52506,a,a,0.0
12011,conference,conference,0.0
20984,288,288,0.0
88898,completely,completely,0.0
112475,You,you,0.3333333333333333
42046,in,in,0.0
46593,help,help,0.0
112673,I,I,0.0
100468,"""","""",0.0
63959,new,saw,0.6666666666666666
19157,"""","""",0.0
11047,change,change,0.0
103986,a,a,0.0
62882,remedies,remedies,0.0
78383,fabricated,fabricated,0.0
39443,handkerchief,handkerchief,0.0
99720,her,her,0.0
85474,kill,will,0.25
59266,Pearl,Pearl,0.0
81181,",",",",0.0
3229,February,February,0.0
23413,by,",",1.0
45493,your,your,0.0
34094,",",",",0.0
55929,E.,E,0.5
28678,Lewis,Levi,0.4
69788,among,among,0.0
54139,the,",",1.0
77099,Meteorological,Meteorological,0.0
67398,1834,1834,0.0
81140,Though,Though,0.0
52360,popular,popular,0.0
51383,",",",",0.0
27554,Morris,Morris,0.0
94457,enough,enough,0.0
71597,in,in,0.0
11229,Nationalists,Nationals,0.25
55920,Most,Most,0.0
53543,time,time,0.0
61334,',",",1.0
96120,out,out,0.0
112708,they,they,0.0
79279,separate,separate,0.0
72127,size,size,0.0
32124,(,(,0.0
29041,re-book,hehook,0.42857142857142855
8284,as,as,0.0
20569,in,in,0.0
16648,truism,tries,0.5
83039,lightly,highly,0.2857142857142857
59919,and,and,0.0
33544,:,:,0.0
14278,#,#,0.0
49984,it,it,0.0
11357,such,such,0.0
59993,has,",",1.0
74041,of,of,0.0
32699,exhibit,exhibit,0.0
100555,take,take,0.0
72789,",",",",0.0
2374,service,service,0.0
32433,floundered,founder,0.3
13361,British,British,0.0
84745,cord,Lord,0.25
43685,scaring,scarring,0.14285714285714285
83715,separate,separate,0.0
46360,various,various,0.0
43074,thank,thank,0.0
7864,34,34,0.0
14340,And,',1.0
23559,a,a,0.0
100756,cluster,cluster,0.0
58917,When,when,0.25
21810,a,a,0.0
19480,good,good,0.0
45086,plants,plants,0.0
40628,further,further,0.0
89296,The,The,0.0
18817,fanatics,fanatic,0.125
40819,blame,blame,0.0
107688,she,felt,1.3333333333333333
7463,of,of,0.0
45853,",",",",0.0
62881,conventional,conventional,0.0
39551,on,on,0.0
67542,Mauro's,Mauross',0.2857142857142857
56020,had,had,0.0
107712,ones,one,0.25
89830,lying,lying,0.0
105659,you,you,0.0
94631,Think,Think,0.0
64011,well,well,0.0
53404,altered,altered,0.0
45674,Can,can,0.3333333333333333
107950,they,they,0.0
86480,they,they,0.0
885,talks,talk,0.2
104877,camp,am,0.5
56013,me,me,0.0
29416,thumb-tack,thumbttt,0.4
104020,sounded,sounded,0.0
104164,peace,peace,0.0
7024,these,these,0.0
58270,busy,busy,0.0
50799,the,the,0.0
90362,',",",1.0
17119,of,of,0.0
62048,frightful,frightful,0.0
34665,on,on,0.0
98486,Flor,Flor,0.0
100817,explained,explained,0.0
84571,calm,calm,0.0
79634,have,have,0.0
53826,showing,showing,0.0
72405,and,and,0.0
20284,",",",",0.0
75248,to,to,0.0
3285,who,who,0.0
109623,!,:,1.0
81338,",",",",0.0
75559,as,as,0.0
2080,Robertson,Robertson,0.0
60933,de,de,0.0
16952,of,of,0.0
17120,the,the,0.0
89781,said,said,0.0
56764,",",",",0.0
73006,supplied,supplied,0.0
11526,war,was,0.3333333333333333
52878,monarchy,monarch,0.125
89766,passed,passed,0.0
50521,the,the,0.0
51141,the,the,0.0
108178,other,other,0.0
96013,for,for,0.0
17373,splendid,splendid,0.0
113536,furnishing,furnishings,0.1
76801,a,a,0.0
53579,is,is,0.0
112912,the,the,0.0
23619,unusually,unusually,0.0
49553,nothing,nothing,0.0
95222,over,over,0.0
71561,What,What,0.0
97332,bonfires,bonfire,0.125
31233,you,you,0.0
112715,not,not,0.0
57985,the,the,0.0
110801,of,of,0.0
89820,caught,caught,0.0
59823,has,has,0.0
80397,the,the,0.0
39695,beauty,beauty,0.0
50053,simplified,simplified,0.0
42161,fastened,fastened,0.0
97413,driver,driver,0.0
17289,two,two,0.0
40194,be,be,0.0
70922,the,the,0.0
40094,short,short,0.0
33919,118,118,0.0
21858,in,in,0.0
102541,however,however,0.0
43089,spawning,spawning,0.0
69640,FOUND,F,0.8
21275,and,and,0.0
11969,to,to,0.0
89450,and,and,0.0
90103,Stealing,Stead,0.5
70064,disapproved,disapproved,0.0
29943,melody,melody,0.0
33683,Moses,Mo,0.6
3484,many,many,0.0
114601,right,right,0.0
97537,here,here,0.0
74361,or,or,0.0
35042,",",',1.0
5305,town,town,0.0
71861,as,as,0.0
28219,arose,arose,0.0
28169,by,by,0.0
97102,his,his,0.0
52225,same,same,0.0
27933,of,of,0.0
70539,",",',1.0
111457,at,at,0.0
65135,is,is,0.0
105031,guard,guard,0.0
16241,than,than,0.0
71520,',-,1.0
66598,Mauro,Mauro,0.0
66453,cities,cities,0.0
92444,painful,painful,0.0
26027,to,to,0.0
69605,AND,AND,0.0
21515,#,#,0.0
113156,Hampstead,Hempstead,0.1111111111111111
54313,this,this,0.0
107080,cad,and,0.6666666666666666
17296,still,still,0.0
5643,to,to,0.0
114143,of,of,0.0
39196,schools,schools,0.0
46029,down,down,0.0
60985,happens,happens,0.0
8387,information,information,0.0
114545,felt,felt,0.0
24143,this,this,0.0
63562,well,well,0.0
101922,he,he,0.0
78798,precipitating,precipitate,0.23076923076923078
4047,but,but,0.0
67471,write,write,0.0
2506,he,he,0.0
28215,actions,actions,0.0
107077,a,a,0.0
1652,Macleod,Macod,0.2857142857142857
75958,mainly,mainly,0.0
10692,had,had,0.0
11027,",",",",0.0
98817,air-to-air,airtotoair,0.3
74470,",",',1.0
48891,near-by,hearbybyby,0.7142857142857143
79328,pestle,pastel,0.5
42065,the,the,0.0
29209,dexterity,dexterity,0.0
33792,the,the,0.0
110540,The,The,0.0
93689,and,and,0.0
56760,Church,Church,0.0
79110,weighing,weight,0.375
62997,all,all,0.0
46097,",",",",0.0
64922,for,for,0.0
41867,will,will,0.0
45586,detach,death,0.3333333333333333
10315,reason,reason,0.0
55807,had,had,0.0
13826,circulation,circulation,0.0
114834,to,to,0.0
79321,cannot,cannot,0.0
88035,",",",",0.0
90674,allow,allow,0.0
13080,"""","""",0.0
113640,curling,cutting,0.2857142857142857
47488,had,had,0.0
75967,pantry,party,0.3333333333333333
105440,came,came,0.0
28949,Takers,jackets,0.5
8821,get,get,0.0
24418,Logan,from,1.0
20977,to,to,0.0
105486,the,the,0.0
56075,Meanwhile,Meanwhile,0.0
108170,this,this,0.0
84126,realized,realized,0.0
108467,as,as,0.0
6304,say,say,0.0
76201,the,the,0.0
170,take,take,0.0
3488,the,the,0.0
51607,gulping,gripping,0.42857142857142855
95816,left,",",1.0
3178,Dr.,Dr,0.3333333333333333
76916,the,the,0.0
99364,nonchalantly,nonduct,0.6666666666666666
28439,treatment,treatment,0.0
68296,was,was,0.0
93657,be,be,0.0
45666,which,which,0.0
3191,Kennedy,Kennedy,0.0
30795,a,a,0.0
112241,fashion,fashion,0.0
60978,pleasant,pleasant,0.0
66116,cultivated,cultivated,0.0
48414,military,military,0.0
50950,the,the,0.0
54648,obdurate,dour,0.75
55318,them,them,0.0
104842,rested,rushed,0.3333333333333333
20665,Minister,Minister,0.0
62755,my,my,0.0
62890,God,God,0.0
75461,40,no,1.0
85847,stayed,stayed,0.0
106771,to,to,0.0
102962,",",:,1.0
64561,for,for,0.0
12301,was,was,0.0
84857,she,he,0.3333333333333333
40556,enable,enable,0.0
53390,a,a,0.0
58766,is,is,0.0
20844,France,France,0.0
55490,in,in,0.0
43551,this,this,0.0
114937,walked,walked,0.0
103020,"""",',1.0
16977,for,for,0.0
34008,"""",?,1.0
115242,it,it,0.0
47527,remains,remains,0.0
110658,It,It,0.0
62669,for,for,0.0
102316,already,already,0.0
21574,of,of,0.0
28556,would,would,0.0
32205,some,some,0.0
99554,beneath,beneath,0.0
95015,?,?,0.0
22512,the,the,0.0
43973,the,the,0.0
583,a,a,0.0
4782,which,which,0.0
72452,reference,reference,0.0
12898,to,to,0.0
30154,a,a,0.0
24553,Fanny,Fanny,0.0
60684,he,he,0.0
54427,",",",",0.0
115127,be,be,0.0
115232,said,said,0.0
67530,but,but,0.0
61542,wrote,wrote,0.0
96309,"""","""",0.0
36047,out,out,0.0
37124,greatest,crochet,0.625
77204,),),0.0
105170,said,said,0.0
49754,has,has,0.0
78132,outside,outside,0.0
8734,still,still,0.0
110516,cunningly,certainly,0.5555555555555556
49918,and,and,0.0
38251,to,to,0.0
28175,the,the,0.0
68281,',",",1.0
51789,brew,brew,0.0
94112,Here,Here,0.0
8067,by,by,0.0
103067,in,in,0.0
93853,plump,plump,0.0
92056,stood,blood,0.4
72869,and,and,0.0
69180,Paris,Dai,0.6
88839,clear-cut,clearcutcutcut cutcut,1.4444444444444444
111405,and,and,0.0
25078,"""","""",0.0
87966,shape,shape,0.0
44515,smaller,smaller,0.0
34340,be,be,0.0
48602,sick,sick,0.0
28209,of,of,0.0
6985,as,as,0.0
12809,again,again,0.0
8274,to,to,0.0
10866,probably,probably,0.0
56491,a,and,2.0
28006,queer,queer,0.0
17424,answer,answer,0.0
98399,on,on,0.0
49431,well,well,0.0
7449,the,the,0.0
11422,must,must,0.0
99428,matter,mother,0.3333333333333333
37410,life,life,0.0
32470,arise,arise,0.0
72366,did,did,0.0
94266,the,the,0.0
70053,disarming,disarming,0.0
22444,",",",",0.0
12988,inspiring,improving,0.5555555555555556
96505,to,to,0.0
68644,even-tempered,eventemperedtempered,0.6153846153846154
49005,her,her,0.0
106032,chi-,chi,0.25
101340,"3""",3,0.5
53895,and,and,0.0
13563,be,be,0.0
50001,those,those,0.0
51532,the,the,0.0
43989,like,like,0.0
32480,solved,slowed,0.5
83860,the,the,0.0
57477,",",",",0.0
94986,was,was,0.0
38946,lost,last,0.25
114328,and,and,0.0
45934,be,be,0.0
89864,and,and,0.0
113572,up,up,0.0
12633,an,an,0.0
34434,self-interest,selfininterest,0.15384615384615385
6048,over,over,0.0
99617,project,priest,0.42857142857142855
25617,In,In,0.0
72086,of,of,0.0
93830,the,the,0.0
73041,dangerous,dangerous,0.0
10420,Earl,Earl,0.0
30179,comment,comment,0.0
57034,far,far,0.0
32376,that,that,0.0
56063,broke,broke,0.0
93634,enough,enough,0.0
18935,that,that,0.0
28198,their,their,0.0
1141,the,the,0.0
110681,her,her,0.0
37898,for,for,0.0
41837,frame,frame,0.0
78150,houses,less,0.6666666666666666
99015,time,time,0.0
45624,stand,stand,0.0
27888,James,James,0.0
45729,so,so,0.0
42764,before,before,0.0
100519,most,most,0.0
3600,medicine,medicine,0.0
39112,to,to,0.0
94411,Harry,Harry,0.0
42792,the,the,0.0
35586,from,from,0.0
105938,was,was,0.0
39515,and,and,0.0
84817,escaping,escaping,0.0
7049,leaders,leaders,0.0
60158,against,against,0.0
93956,annoyed,annoyed,0.0
34049,across,across,0.0
94752,shrieking,shrinking,0.1111111111111111
77006,erected,erected,0.0
79360,resin,resin,0.0
83865,Palace,Palace,0.0
35912,whose,whose,0.0
52833,con-,con,0.25
104847,creek,seek,0.4
90703,",",",",0.0
104373,"""","""",0.0
66644,disciples,disciples,0.0
49997,procession,procession,0.0
92082,",",",",0.0
20539,ambassador,ambassador,0.0
101520,fastened,fastened,0.0
89684,',",",1.0
30308,play,play,0.0
7088,political,political,0.0
92527,"""","""",0.0
16539,their,their,0.0
102619,and,and,0.0
23321,returns,returns,0.0
11767,of,of,0.0
79343,then,then,0.0
33485,Neh.,Heath,1.0
31396,Still,still,0.2
8959,and,and,0.0
81110,length,length,0.0
21798,Gaitskellism,Gaiskeism,0.25
81211,spent,spent,0.0
113065,built,built,0.0
112723,er,or,0.5
49887,the,the,0.0
98827,surface,surface,0.0
78948,and,and,0.0
48850,before,before,0.0
100801,been,been,0.0
98161,it,it,0.0
37112,a,a,0.0
74220,cheese,cheese,0.0
78559,cooled,cooled,0.0
12400,crime,crime,0.0
100952,a,a,0.0
88427,",",",",0.0
18062,Britain,Britain,0.0
65065,known,human,0.8
52742,IN,IN,0.0
19098,supplier,supplies,0.125
79927,low,low,0.0
77478,will,will,0.0
46729,being,being,0.0
104033,batteries,batteries,0.0
96714,But,But,0.0
40151,straight,strain,0.375
7909,role,role,0.0
111077,out,out,0.0
97365,said,said,0.0
60420,Chambre,Chamb,0.2857142857142857
76433,two,two,0.0
67823,not,not,0.0
26526,power,power,0.0
94343,and,and,0.0
49225,going,going,0.0
23747,(,(,0.0
83492,myself,myself,0.0
95806,Start,Start,0.0
14896,of,of,0.0
85046,",",I,1.0
65198,at,at,0.0
34985,so,so,0.0
31595,a,a,0.0
43122,the,the,0.0
85323,sat,sat,0.0
111633,they,they,0.0
41962,from,from,0.0
8892,communique,cum,0.8
68652,patient,patient,0.0
60121,winter,winter,0.0
63835,may,may,0.0
35200,delight,delight,0.0
106187,glass,glass,0.0
75645,roughly,roughly,0.0
112697,...,...,0.0
40541,minimum,minimum,0.0
27195,which,which,0.0
39473,functions,functions,0.0
20900,apparatus,apparatus,0.0
92010,twilight,wright,0.375
59777,Pearl,Pearl,0.0
104940,there,there,0.0
66554,a,a,0.0
89111,on,on,0.0
10345,authorities,authorities,0.0
105492,"""","""",0.0
78686,which,which,0.0
41955,made,made,0.0
84847,you,you,0.0
82541,to,to,0.0
60230,this,this,0.0
69958,sure,sure,0.0
16796,a,a,0.0
100223,circumvent,circumvent,0.0
63917,",",",",0.0
111658,gritted,irritated,0.42857142857142855
95224,lake,lake,0.0
91159,the,the,0.0
20639,nazi,nor,0.75
32326,an,an,0.0
40246,the,the,0.0
80737,of,of,0.0
46426,meetings,meetings,0.0
22522,production,production,0.0
75792,per,per,0.0
95262,gust,just,0.25
15733,this,this,0.0
25516,lives,lives,0.0
46438,half,half,0.0
103288,the,the,0.0
112057,with,with,0.0
89736,",",",",0.0
39719,crochet,crochet,0.0
31655,Dolce,Dolce,0.0
35825,and,and,0.0
103355,have,have,0.0
16175,Miss,Miss,0.0
77883,bricks,bricks,0.0
111230,and,and,0.0
86865,Dan,Dan,0.0
28622,are,are,0.0
24877,"""","""",0.0
15988,has,has,0.0
81516,I,I,0.0
47320,keeps,keeps,0.0
15843,in,is,0.5
43995,find,find,0.0
94250,per-,per,0.25
82962,of,of,0.0
89874,get,get,0.0
75273,expenditure,expenditure,0.0
57510,At,It,0.5
74207,foods,foods,0.0
5484,Krobo,knob,0.6
51222,and,and,0.0
94912,of,of,0.0
85816,fifteen,fifteen,0.0
94365,B,B,0.0
101285,"3""",3,0.5
12245,Council,Council,0.0
88825,worrying,worrying,0.0
71609,of,of,0.0
58887,has,has,0.0
115092,the,the,0.0
106013,to,to,0.0
36611,the,the,0.0
58201,end,end,0.0
82836,his,his,0.0
453,number,number,0.0
37652,aimlessly,similarly,0.5555555555555556
92296,with,with,0.0
58906,&,&,0.0
92976,walked,walked,0.0
97003,",",",",0.0
62008,so,so,0.0
27040,series,series,0.0
53058,Langland's,Lands',0.6
60034,the,the,0.0
92758,learn,learn,0.0
19356,took,took,0.0
49860,primitive,primitive,0.0
60695,was,was,0.0
68811,following,following,0.0
89244,of,he,1.0
32667,them,the,0.25
92942,Inside,inside,0.16666666666666666
6344,of,of,0.0
78971,lead-210,lead210,0.125
45159,is,is,0.0
52847,taxation,taxation,0.0
28993,ingenious,ingenious,0.0
43317,contranatant,commentator,0.6666666666666666
109382,a,a,0.0
60647,assumption,assumption,0.0
63818,effect,effect,0.0
106679,and,and,0.0
7106,such,such,0.0
56285,the,the,0.0
31048,I,I,0.0
64848,wondered,wondered,0.0
11916,In,In,0.0
91355,one,one,0.0
87599,could,could,0.0
114022,(,(,0.0
65889,Hahnemann,Hahnman,0.2222222222222222
74059,increased,increased,0.0
1809,interference,interference,0.0
30166,Lifeline,Life-,0.5
25122,and,and,0.0
41587,seat,sent,0.25
49492,there,there,0.0
13237,double,DOLE,1.0
112794,revised,realised,0.2857142857142857
37079,we,we,0.0
96273,me,me,0.0
107587,Gay,Gay,0.0
49261,At,at,0.5
31373,?,?,0.0
100733,I,",",1.0
63467,may,may,0.0
84388,far,four,0.6666666666666666
66603,in,in,0.0
2889,point,point,0.0
62190,upon,upon,0.0
42422,to,to,0.0
91096,It,It,0.0
86725,a,a,0.0
40323,in,in,0.0
92355,stomach,stomach,0.0
101563,time,time,0.0
86736,on,on,0.0
14840,warmth,worth,0.3333333333333333
113942,owing,during,0.6
83308,interval,interval,0.0
11243,at,at,0.0
31963,can,can,0.0
51699,subtle,subtle,0.0
25826,gives,gives,0.0
62213,...,',1.0
95340,and,and,0.0
59449,In,In,0.0
72797,known,known,0.0
90314,bar-,bar,0.25
108594,for,for,0.0
13135,appeared,appeared,0.0
85861,I,I,0.0
30604,film,film,0.0
100862,function,function,0.0
103306,",",",",0.0
2397,Senate,Senate,0.0
85961,him,him,0.0
76482,to,to,0.0
4221,social,social,0.0
57935,gay,gay,0.0
23657,Anna,Anna,0.0
92397,the,the,0.0
24192,the,the,0.0
102503,",",",",0.0
60312,letter,letter,0.0
34802,Eleasar,Ele,0.5714285714285714
76331,may,may,0.0
59619,In,In,0.0
95433,recently,recently,0.0
23312,;,is,2.0
99192,a,a,0.0
18667,her,her,0.0
108489,"""","""",0.0
8413,prestige,prestige,0.0
112128,in,in,0.0
63274,a,a,0.0
4518,service,semi,0.5714285714285714
36158,is,is,0.0
56381,widow,window,0.2
85850,I,I,0.0
15136,to,to,0.0
44736,view,view,0.0
14466,lie,his,0.6666666666666666
63454,",",",",0.0
104766,The,mine,1.0
30230,appointment,appointment,0.0
382,have,have,0.0
7285,indicate,indicate,0.0
41031,feeding,feeding,0.0
30552,My,My,0.0
107339,'m,',0.5
44686,from,from,0.0
53735,by,to,1.0
33162,had,had,0.0
84083,',",",1.0
77049,town,town,0.0
65487,was,was,0.0
113137,owing,owing,0.0
79870,the,the,0.0
105620,we,we,0.0
101746,sir,Sir,0.3333333333333333
43680,before,before,0.0
115156,don't,donttt,0.4
106373,for,for,0.0
88730,shoes,shoes,0.0
69440,ANY,AU,0.6666666666666666
39119,a,a,0.0
27139,perhaps,perhaps,0.0
104559,Dan,bun,0.6666666666666666
113344,the,the,0.0
75180,surfaces,surfaces,0.0
110141,with,with,0.0
49784,those,those,0.0
18316,ill-conceived,illconceived,0.07692307692307693
62055,',',0.0
81462,always,always,0.0
90587,last,last,0.0
80517,bright,bright,0.0
52222,TEA,TE,0.3333333333333333
24476,worn,worn,0.0
74407,in,in,0.0
47792,since,since,0.0
71619,marriage,marriage,0.0
110513,stances,stance,0.14285714285714285
62747,am,an,0.5
93567,to,to,0.0
16004,what,what,0.0
104697,something,something,0.0
103528,and,and,0.0
18150,There,There,0.0
14136,cities,cities,0.0
35438,of,of,0.0
27253,we,we,0.0
47257,I,I,0.0
108622,ahead,ahead,0.0
90916,courtesy,course,0.375
70924,of,of,0.0
27831,comically,comically,0.0
57419,-,-,0.0
111213,After,After,0.0
71027,outspoken,outspoken,0.0
53197,which,which,0.0
28699,of,of,0.0
75726,between,between,0.0
106546,a,a,0.0
45368,slightly,slightly,0.0
21125,Now,Now,0.0
101624,mine,minute,0.5
21284,the,the,0.0
74849,worker,worker,0.0
24350,city,city,0.0
14871,has,has,0.0
28865,river,river,0.0
80617,result,result,0.0
14289,Mr.,Mr,0.3333333333333333
83019,the,the,0.0
65061,new,new,0.0
22773,of,of,0.0
46389,of,of,0.0
110500,loved,loved,0.0
64947,curative,creature,0.5
6708,London,London,0.0
63156,the,the,0.0
20389,their,their,0.0
51085,",",',1.0
103689,?,?,0.0
107775,to,to,0.0
62117,mass,mass,0.0
5794,Accra's,Acc',0.42857142857142855
6106,phone,phone,0.0
44215,",",",",0.0
43183,many,many,0.0
99543,was,was,0.0
101750,slightly,slightly,0.0
20064,in,in,0.0
31742,most,most,0.0
85479,'d,',0.5
51278,well,well,0.0
41606,this,this,0.0
54066,is,is,0.0
20648,for,for,0.0
26286,",",",",0.0
69764,to,to,0.0
88428,after,after,0.0
30481,beautiful,beautiful,0.0
29087,with,with,0.0
81375,of,of,0.0
19499,taken,taken,0.0
61738,mistaken,mistaken,0.0
112296,thing,thing,0.0
4923,to,to,0.0
7615,by,by,0.0
19819,on,on,0.0
49546,contemporary,contemporary,0.0
98229,to,to,0.0
54853,amusement,amusement,0.0
51942,animal,animal,0.0
67709,asking,asking,0.0
101680,Bueno,June,0.6
28309,the,the,0.0
25265,promiscuous,promiscuous,0.0
8965,of,of,0.0
82678,-,-,0.0
50173,Jacob,Jacob,0.0
21644,advancing,advancing,0.0
111168,in,",",1.0
23896,how,how,0.0
84262,flower-wreathed,flowerbreath wretched wretched wretchedoperated,2.2666666666666666
14069,revenge-seekers,averagestickstickstickrelease,1.4666666666666666
111365,pound,pound,0.0
94670,Lord,old,0.5
61747,exasperation,exasperation,0.0
101199,of,of,0.0
93789,the,the,0.0
82091,as,as,0.0
86563,her,her,0.0
29524,featuring,featuring,0.0
83440,",",",",0.0
23709,",",",",0.0
89591,by,but,1.0
87760,",","""",1.0
112777,your,your,0.0
114664,had,had,0.0
106878,Larry,dairy,0.4
56287,organized,organized,0.0
57264,",",",",0.0
6599,is,is,0.0
31135,Gagarin,Gay,0.7142857142857143
51232,it,it,0.0
18663,wants,wants,0.0
96809,a,a,0.0
94193,where,where,0.0
106448,the,the,0.0
1314,",",',1.0
104184,blows,blow,0.2
29374,being,being,0.0
44534,",",",",0.0
93904,entered,entered,0.0
49955,as,as,0.0
71961,during,during,0.0
28616,ill-mannered,illmounted,0.4166666666666667
85097,stood,stood,0.0
76248,also,also,0.0
66420,to,to,0.0
81019,form,form,0.0
41344,at,at,0.0
37768,adventure,adventure,0.0
82780,repeated,tapered,0.5
109931,",",",",0.0
78089,not,not,0.0
49756,been,been,0.0
49228,walk,work,0.5
100574,a,",",1.0
89928,out,out,0.0
87987,Goldie,Gold,0.3333333333333333
100993,He,He,0.0
39298,was,was,0.0
108578,that,that,0.0
109678,me,me,0.0
89152,discovered,discovered,0.0
60568,writing,writing,0.0
44888,a,a,0.0
45814,difficulties,difficulties,0.0
43870,1,1,0.0
105910,himself,himself,0.0
34794,which,which,0.0
78155,#,to,2.0
108962,"""","""",0.0
87499,out,out,0.0
49789,an,an,0.0
55660,",",",",0.0
75158,under,under,0.0
55760,made,made,0.0
49451,",",",",0.0
17899,EARL,EAL,0.25
47428,causing,coming,0.42857142857142855
97284,be,be,0.0
54953,translated,tremble,0.6
72901,a,:,1.0
90173,police,police,0.0
20806,the,the,0.0
28592,editress,address,0.375
46799,in,in,0.0
108967,",",',1.0
13481,claimed,claimed,0.0
110645,got,got,0.0
14511,to,to,0.0
78477,with,with,0.0
79976,the,the,0.0
11536,not,not,0.0
28082,",",",",0.0
53170,Council,Council,0.0
77639,movement,movement,0.0
44308,to,to,0.0
108738,handsome,handsome,0.0
1231,Minister,Minister,0.0
23518,Charles,Charles,0.0
82240,",",",",0.0
27110,",",",",0.0
78501,seal,seal,0.0
112496,hair,hair,0.0
43495,is,is,0.0
106443,moon,upon,0.5
21129,being,being,0.0
44433,kindly,kindly,0.0
42082,fastened,fastened,0.0
76054,as,as,0.0
4728,on,on,0.0
84147,of,of,0.0
103418,;,',1.0
54734,propaganda,paunda,0.5
87971,a,a,0.0
72723,grounds,grounds,0.0
9019,the,the,0.0
69613,GAMBA,GBA,0.4
70825,life,life,0.0
107026,accept,accept,0.0
59427,When,When,0.0
35848,",",",",0.0
70240,implacable,impable,0.3
18086,are,are,0.0
57244,enjoyed,enjoyed,0.0
90645,idea,idea,0.0
72164,away,away,0.0
11958,Brown's,Browns',0.2857142857142857
67512,gentle,gentle,0.0
23994,produced,produced,0.0
86156,to,to,0.0
85082,had,had,0.0
38800,my,my,0.0
90818,you,you,0.0
44223,",",",",0.0
36240,their,their,0.0
70118,&,&,0.0
27093,central,central,0.0
105749,on,on,0.0
65730,cultivated,cultivated,0.0
36179,Tremendous,Frenchman,0.8
90320,up,up,0.0
22142,Union,Union,0.0
54040,the,the,0.0
40106,now,now,0.0
110303,",",",",0.0
60567,was,was,0.0
111692,Don't,Dait,0.6
8476,for,for,0.0
74598,1937,1939,0.25
99527,Belleray,Better,0.5
82438,They,They,0.0
104037,wind,wind,0.0
43207,somewhat,somewhat,0.0
510,Lords,Lords,0.0
62212,happen,happen,0.0
40850,is,is,0.0
67753,and,and,0.0
91368,about,about,0.0
95999,being,being,0.0
42381,margin,margin,0.0
110630,exerting,existing,0.25
101580,inches,includes,0.5
31435,was,was,0.0
34347,in,in,0.0
26952,giving,giving,0.0
89185,It,It,0.0
33154,-,-,0.0
17217,orders,orders,0.0
79247,effluent,efficient,0.375
35252,is,is,0.0
58227,anything,anything,0.0
15730,with,with,0.0
111047,had,had,0.0
70818,having,having,0.0
82218,Gibbons,Gribus,0.5714285714285714
62195,must,must,0.0
14714,liability,liability,0.0
70169,for,for,0.0
36370,thirteen,thirteen,0.0
71257,title,title,0.0
74663,",",",",0.0
75484,30,30,0.0
73445,only,only,0.0
108461,and,and,0.0
64597,new,new,0.0
96540,the,the,0.0
28501,this,this,0.0
53366,",",",",0.0
43559,a,a,0.0
23949,of,of,0.0
25482,lover,lover,0.0
72891,invited,invited,0.0
314,forward,forward,0.0
87754,"""",",",1.0
15191,Re-Armament,Re Arrangement,0.45454545454545453
89733,",",",",0.0
57983,end,end,0.0
85441,But,But,0.0
