id,true_text,predicted_text,metrics
41867,will,will,0.0
45586,detach,d,0.8333333333333334
10315,reason,reason,0.0
55807,had,,1.0
13826,circulation,circ,0.6363636363636364
114834,to,,1.0
79321,cannot,can,0.5
88035,",",I,1.0
90674,allow,allow,0.0
13080,"""",,1.0
113640,curling,c,0.8571428571428571
47488,had,had,0.0
75967,pantry,p,0.8333333333333334
105440,came,,1.0
28949,Takers,akes,0.3333333333333333
8821,get,get,0.0
24418,Logan,b,1.0
20977,to,,1.0
105486,the,the,0.0
56075,Meanwhile,mewhile,0.3333333333333333
108170,this,this,0.0
84126,realized,redized,0.25
108467,as,,1.0
6304,say,say,0.0
76201,the,the,0.0
170,take,take,0.0
3488,the,the,0.0
51607,gulping,girl,0.7142857142857143
95816,left,self,0.75
3178,Dr.,Dr,0.3333333333333333
76916,the,the,0.0
99364,nonchalantly,completelyly,0.75
28439,treatment,treatment,0.0
68296,was,W,1.0
93657,be,be,0.0
45666,which,,1.0
3191,Kennedy,ly,0.8571428571428571
30795,a,a,0.0
112241,fashion,fashion,0.0
60978,pleasant,ple,0.625
66116,cultivated,ached,0.8
48414,military,Military,0.125
50950,the,the,0.0
54648,obdurate,durable,0.5
55318,them,,1.0
104842,rested,red,0.5
20665,Minister,Wh,1.0
62755,my,,1.0
62890,God,,1.0
75461,40,,1.0
85847,stayed,A,1.0
106771,to,to,0.0
102962,",",I,1.0
64561,for,for,0.0
12301,was,was,0.0
84857,she,,1.0
40556,enable,enable,0.0
53390,a,a,0.0
58766,is,is,0.0
20844,France,France,0.0
55490,in,in,0.0
43551,this,this,0.0
114937,walked,walk,0.3333333333333333
103020,"""",I,1.0
16977,for,for,0.0
34008,"""",D,1.0
115242,it,i,0.5
47527,remains,rem,0.5714285714285714
110658,It,It,0.0
62669,for,or,0.3333333333333333
102316,already,al,0.7142857142857143
21574,of,of,0.0
28556,would,would,0.0
32205,some,some,0.0
99554,beneath,ven,0.7142857142857143
95015,?,?,0.0
22512,the,,1.0
43973,the,the,0.0
583,a,a,0.0
4782,which,,1.0
72452,reference,erence,0.3333333333333333
12898,to,to,0.0
30154,a,,1.0
24553,Fanny,t,1.0
60684,he,he,0.0
54427,",",I,1.0
115127,be,be,0.0
115232,said,said,0.0
67530,but,but,0.0
61542,wrote,wrote,0.0
96309,"""",1,1.0
36047,out,and,1.0
37124,greatest,quick,1.0
77204,),,1.0
105170,said,said,0.0
49754,has,has,0.0
78132,outside,outside,0.0
8734,still,still,0.0
110516,cunningly,urlyly,0.6666666666666666
49918,and,and,0.0
38251,to,to,0.0
28175,the,the,0.0
68281,',,1.0
51789,brew,brown,0.5
94112,Here,,1.0
8067,by,by,0.0
103067,in,n,0.5
93853,plump,p,0.8
92056,stood,oo,0.6
72869,and,and,0.0
69180,Paris,ALL,1.0
88839,clear-cut,lear--out,0.3333333333333333
111405,and,and,0.0
25078,"""",,1.0
87966,shape,shape,0.0
44515,smaller,sm,0.7142857142857143
34340,be,be,0.0
48602,sick,ICK,1.0
28209,of,of,0.0
6985,as,as,0.0
12809,again,again,0.0
8274,to,to,0.0
10866,probably,probably,0.0
56491,a,d,1.0
28006,queer,green,0.6
17424,answer,am,0.8333333333333334
98399,on,on,0.0
49431,well,well,0.0
7449,the,the,0.0
11422,must,must,0.0
99428,matter,met,0.6666666666666666
37410,life,life,0.0
32470,arise,ise,0.4
72366,did,did,0.0
94266,the,the,0.0
70053,disarming,inging,0.5555555555555556
22444,",",I,1.0
12988,inspiring,up,0.8888888888888888
96505,to,to,0.0
68644,even-tempered,even,0.6923076923076923
49005,her,her,0.0
106032,chi-,Ch,0.75
101340,"3""",3,0.5
53895,and,and,0.0
13563,be,be,0.0
50001,those,those,0.0
51532,the,the,0.0
43989,like,like,0.0
32480,solved,s,0.8333333333333334
83860,the,the,0.0
57477,",",,1.0
94986,was,was,0.0
38946,lost,lost,0.0
114328,and,and,0.0
45934,be,be,0.0
89864,and,and,0.0
113572,up,up,0.0
12633,an,an,0.0
34434,self-interest,self,0.6923076923076923
6048,over,over,0.0
99617,project,ixed,0.8571428571428571
25617,In,h,1.0
72086,of,of,0.0
93830,the,the,0.0
73041,dangerous,orgrous,0.4444444444444444
10420,Earl,E,0.75
30179,comment,con,0.5714285714285714
57034,far,far,0.0
32376,that,that,0.0
56063,broke,bro,0.4
93634,enough,enough,0.0
18935,that,hand,0.75
28198,their,their,0.0
1141,the,the,0.0
110681,her,he,0.3333333333333333
37898,for,for,0.0
41837,frame,row,0.8
78150,houses,es,0.6666666666666666
99015,time,Anne,0.75
45624,stand,,1.0
27888,James,l,1.0
45729,so,A,1.0
42764,before,before,0.0
100519,most,w,1.0
3600,medicine,ending,0.625
39112,to,,1.0
94411,Harry,Harry,0.0
42792,the,,1.0
35586,from,ro,0.5
105938,was,W,1.0
39515,and,and,0.0
84817,escaping,azing,0.5
7049,leaders,leader,0.14285714285714285
60158,against,ains,0.42857142857142855
93956,annoyed,anced,0.42857142857142855
34049,across,ac,0.6666666666666666
94752,shrieking,inking,0.4444444444444444
77006,erected,ected,0.2857142857142857
79360,resin,,1.0
83865,Palace,place,0.3333333333333333
35912,whose,whose,0.0
52833,con-,CO-,0.75
104847,creek,,1.0
90703,",",,1.0
104373,"""",w,1.0
66644,disciples,disier,0.4444444444444444
49997,procession,process,0.3
92082,",",,1.0
20539,ambassador,almost,0.8
101520,fastened,fast,0.5
89684,',H,1.0
30308,play,,1.0
7088,political,political,0.0
92527,"""",l,1.0
16539,their,their,0.0
102619,and,and,0.0
23321,returns,re,0.7142857142857143
11767,of,,1.0
79343,then,then,0.0
33485,Neh.,,1.0
31396,Still,'ll,0.6
8959,and,,1.0
81110,length,length,0.0
21798,Gaitskellism,Gill,0.6666666666666666
81211,spent,pen,0.4
113065,built,unit,0.6
112723,er,,1.0
49887,the,the,0.0
98827,surface,ounce,0.5714285714285714
78948,and,,1.0
48850,before,,1.0
100801,been,been,0.0
98161,it,it,0.0
37112,a,,1.0
74220,cheese,che,0.5
78559,cooled,ood,0.5
12400,crime,c,0.8
100952,a,a,0.0
88427,",",,1.0
18062,Britain,Bai,0.5714285714285714
65065,known,known,0.0
52742,IN,IN,0.0
19098,supplier,ipsiesies,0.875
79927,low,,1.0
77478,will,will,0.0
46729,being,being,0.0
104033,batteries,bies,0.5555555555555556
96714,But,But,0.0
40151,straight,st,0.75
7909,role,,1.0
111077,out,out,0.0
97365,said,said,0.0
60420,Chambre,Chem,0.5714285714285714
76433,two,two,0.0
67823,not,not,0.0
26526,power,power,0.0
94343,and,,1.0
49225,going,O,1.0
23747,(,C,1.0
83492,myself,myself,0.0
95806,Start,,1.0
14896,of,of,0.0
85046,",",,1.0
65198,at,at,0.0
34985,so,so,0.0
31595,a,2,1.0
43122,the,the,0.0
85323,sat,s,0.6666666666666666
111633,they,they,0.0
41962,from,,1.0
8892,communique,curzique,0.5
68652,patient,patient,0.0
60121,winter,winter,0.0
63835,may,may,0.0
35200,delight,def,0.7142857142857143
106187,glass,gl,0.6
75645,roughly,rough,0.2857142857142857
112697,...,o,1.0
40541,minimum,minimum,0.0
27195,which,which,0.0
39473,functions,fun,0.6666666666666666
20900,apparatus,app,0.6666666666666666
92010,twilight,while,0.75
59777,Pearl,P,0.8
104940,there,there,0.0
66554,a,a,0.0
89111,on,on,0.0
10345,authorities,authorities,0.0
105492,"""",,1.0
78686,which,,1.0
41955,made,"w,",1.0
84847,you,you,0.0
82541,to,to,0.0
60230,this,this,0.0
69958,sure,,1.0
16796,a,,1.0
100223,circumvent,current,0.5
63917,",",I,1.0
111658,gritted,illed,0.5714285714285714
95224,lake,ache,0.75
91159,the,the,0.0
20639,nazi,C,1.0
32326,an,on,0.5
40246,the,the,0.0
80737,of,,1.0
46426,meetings,met,0.625
22522,production,production,0.0
75792,per,PR,1.0
95262,gust,g,0.75
15733,this,His,0.5
25516,lives,l,0.8
46438,half,half,0.0
103288,the,the,0.0
112057,with,with,0.0
89736,",",I,1.0
39719,crochet,co,0.7142857142857143
31655,Dolce,Dice,0.4
35825,and,and,0.0
103355,have,have,0.0
16175,Miss,,1.0
77883,bricks,br,0.6666666666666666
111230,and,,1.0
86865,Dan,,1.0
28622,are,,1.0
24877,"""",U,1.0
15988,has,has,0.0
81516,I,,1.0
47320,keeps,keep,0.2
15843,in,,1.0
43995,find,find,0.0
94250,per-,per,0.25
82962,of,of,0.0
89874,get,get,0.0
75273,expenditure,em,0.9090909090909091
57510,At,,1.0
74207,foods,food,0.2
5484,Krobo,,1.0
51222,and,and,0.0
94912,of,of,0.0
85816,fifteen,fen,0.5714285714285714
94365,B,B,0.0
101285,"3""",3,0.5
12245,Council,Council,0.0
88825,worrying,wying,0.375
71609,of,of,0.0
58887,has,has,0.0
115092,the,the,0.0
106013,to,,1.0
36611,the,the,0.0
58201,end,,1.0
82836,his,his,0.0
453,number,u,0.8333333333333334
37652,aimlessly,quick,1.0
92296,with,with,0.0
58906,&,,1.0
92976,walked,walk,0.3333333333333333
97003,",",,1.0
62008,so,so,0.0
27040,series,comes,0.6666666666666666
53058,Langland's,Lland,0.5
60034,the,,1.0
92758,learn,can,0.6
19356,took,,1.0
49860,primitive,minute,0.6666666666666666
60695,was,was,0.0
68811,following,follow,0.3333333333333333
89244,of,,1.0
32667,them,h,0.75
92942,Inside,inside,0.16666666666666666
6344,of,of,0.0
78971,lead-210,-ad--:---,0.875
45159,is,,1.0
52847,taxation,tax,0.625
28993,ingenious,mon,0.8888888888888888
43317,contranatant,ouncebut,0.75
109382,a,,1.0
60647,assumption,ann,0.8
63818,effect,effect,0.0
106679,and,and,0.0
7106,such,much,0.25
56285,the,the,0.0
31048,I,,1.0
64848,wondered,rendered,0.25
11916,In,u,1.0
91355,one,one,0.0
87599,could,could,0.0
114022,(,C,1.0
65889,Hahnemann,Hhhh,0.7777777777777778
74059,increased,incre,0.4444444444444444
1809,interference,inc,0.75
30166,Lifeline,Life,0.5
25122,and,and,0.0
41587,seat,seat,0.0
49492,there,,1.0
13237,double,OABLE,1.0
112794,revised,ressed,0.2857142857142857
37079,we,we,0.0
96273,me,we,0.5
107587,Gay,,1.0
49261,At,at,0.5
31373,?,,1.0
100733,I,l,1.0
63467,may,my,0.3333333333333333
84388,far,for,0.3333333333333333
66603,in,in,0.0
2889,point,print,0.2
62190,upon,upon,0.0
42422,to,to,0.0
91096,It,t,0.5
86725,a,,1.0
40323,in,,1.0
92355,stomach,Council,0.8571428571428571
101563,time,,1.0
86736,on,on,0.0
14840,warmth,w,0.8333333333333334
113942,owing,owing,0.0
83308,interval,inter,0.375
11243,at,at,0.0
31963,can,can,0.0
51699,subtle,sub,0.5
25826,gives,g,0.8
62213,...,I,1.0
95340,and,ON,1.0
59449,In,,1.0
72797,known,,1.0
90314,bar-,bar,0.25
108594,for,for,0.0
13135,appeared,app,0.625
85861,I,I,0.0
30604,film,..,1.0
100862,function,function,0.0
103306,",",,1.0
2397,Senate,S,0.8333333333333334
85961,him,him,0.0
76482,to,to,0.0
4221,social,social,0.0
57935,gay,gay,0.0
23657,Anna,And,0.5
92397,the,the,0.0
24192,the,the,0.0
102503,",",,1.0
60312,letter,letter,0.0
34802,Eleasar,lear,0.42857142857142855
76331,may,,1.0
59619,In,,1.0
95433,recently,community,0.875
23312,;,j,1.0
99192,a,,1.0
18667,her,he,0.3333333333333333
108489,"""",a,1.0
8413,prestige,pgh,0.75
112128,in,in,0.0
63274,a,a,0.0
4518,service,,1.0
36158,is,is,0.0
56381,widow,wid,0.4
85850,I,I,0.0
15136,to,to,0.0
44736,view,,1.0
14466,lie,he,0.6666666666666666
63454,",",I,1.0
104766,The,me,0.6666666666666666
30230,appointment,appment,0.36363636363636365
382,have,have,0.0
7285,indicate,ind,0.625
41031,feeding,edd,0.7142857142857143
30552,My,l,1.0
107339,'m,,1.0
44686,from,from,0.0
53735,by,,1.0
33162,had,,1.0
84083,',,1.0
77049,town,,1.0
65487,was,was,0.0
113137,owing,owing,0.0
79870,the,the,0.0
105620,we,we,0.0
101746,sir,f,1.0
43680,before,before,0.0
115156,don't,'t't,0.6
106373,for,,1.0
88730,shoes,oses,0.6
69440,ANY,Y,0.6666666666666666
39119,a,a,0.0
27139,perhaps,perhaps,0.0
104559,Dan,,1.0
113344,the,the,0.0
75180,surfaces,saces,0.375
110141,with,w,0.75
49784,those,How,0.8
18316,ill-conceived,ill--- conceived,0.23076923076923078
62055,',,1.0
81462,always,always,0.0
90587,last,last,0.0
80517,bright,b,0.8333333333333334
52222,TEA,TE,0.3333333333333333
24476,worn,won,0.25
74407,in,in,0.0
47792,since,since,0.0
71619,marriage,image,0.625
110513,stances,race,0.5714285714285714
62747,am,,1.0
93567,to,be,1.0
16004,what,what,0.0
104697,something,some,0.5555555555555556
103528,and,and,0.0
18150,There,There,0.0
14136,cities,when,0.8333333333333334
35438,of,of,0.0
27253,we,,1.0
47257,I,L,1.0
108622,ahead,ahead,0.0
90916,courtesy,crey,0.5
70924,of,of,0.0
27831,comically,cically,0.2222222222222222
57419,-,you,3.0
111213,After,,1.0
71027,outspoken,out,0.6666666666666666
53197,which,which,0.0
28699,of,,1.0
75726,between,between,0.0
106546,a,,1.0
45368,slightly,lightly,0.125
21125,Now,ON,1.0
101624,mine,un,0.75
21284,the,the,0.0
74849,worker,w,0.8333333333333334
24350,city,city,0.0
14871,has,has,0.0
28865,river,'ve..,0.8
80617,result,result,0.0
14289,Mr.,N,1.0
83019,the,the,0.0
65061,new,was,1.0
22773,of,of,0.0
46389,of,of,0.0
110500,loved,oved,0.2
64947,curative,c,0.875
6708,London,London,0.0
63156,the,the,0.0
20389,their,,1.0
51085,",",,1.0
103689,?,2,1.0
107775,to,to,0.0
62117,mass,mar,0.5
5794,Accra's,Acc,0.5714285714285714
6106,phone,phone,0.0
44215,",",I,1.0
43183,many,men,0.5
99543,was,was,0.0
101750,slightly,highly,0.375
20064,in,,1.0
31742,most,not,0.5
85479,'d,,1.0
51278,well,well,0.0
41606,this,this,0.0
54066,is,is,0.0
20648,for,for,0.0
26286,",",I,1.0
69764,to,to,0.0
88428,after,after,0.0
30481,beautiful,beaut,0.4444444444444444
29087,with,with,0.0
81375,of,of,0.0
19499,taken,aken,0.2
61738,mistaken,mist,0.5
112296,thing,,1.0
4923,to,to,0.0
7615,by,by,0.0
19819,on,on,0.0
49546,contemporary,compatory,0.5
98229,to,to,0.0
54853,amusement,annment,0.4444444444444444
51942,animal,animal,0.0
67709,asking,asking,0.0
101680,Bueno,ine,0.8
28309,the,the,0.0
25265,promiscuous,processOUS,0.6363636363636364
8965,of,of,0.0
82678,-,1,1.0
50173,Jacob,Jacob,0.0
21644,advancing,adacy,0.5555555555555556
111168,in,n,0.5
23896,how,how,0.0
84262,flower-wreathed,flower---,0.5333333333333333
14069,revenge-seekers,we---.-..--ge--pe--se,1.0666666666666667
111365,pound,p,0.8
94670,Lord,and,0.75
61747,exasperation,exration,0.3333333333333333
101199,of,of,0.0
93789,the,the,0.0
82091,as,as,0.0
86563,her,her,0.0
29524,featuring,testing,0.4444444444444444
83440,",",,1.0
23709,",",I,1.0
89591,by,,1.0
87760,",",W,1.0
112777,your,,1.0
114664,had,had,0.0
106878,Larry,l,1.0
56287,organized,organizedizedized,0.8888888888888888
57264,",",I,1.0
6599,is,,1.0
31135,Gagarin,par,0.7142857142857143
51232,it,it,0.0
18663,wants,w,0.8
96809,a,a,0.0
94193,where,,1.0
106448,the,,1.0
1314,",",,1.0
104184,blows,ows,0.4
29374,being,being,0.0
44534,",",,1.0
93904,entered,"ent,",0.5714285714285714
49955,as,as,0.0
71961,during,during,0.0
28616,ill-mannered,mem,0.8333333333333334
85097,stood,.ood,0.4
76248,also,also,0.0
66420,to,to,0.0
81019,form,form,0.0
41344,at,,1.0
37768,adventure,ad,0.7777777777777778
82780,repeated,depized,0.5
109931,",",I,1.0
78089,not,not,0.0
49756,been,he,0.75
49228,walk,w,0.75
100574,a,e,1.0
89928,out,out,0.0
87987,Goldie,Gold,0.3333333333333333
100993,He,He,0.0
39298,was,was,0.0
108578,that,,1.0
109678,me,,1.0
89152,discovered,dcovered,0.2
60568,writing,while,0.7142857142857143
44888,a,a,0.0
45814,difficulties,ilities,0.5
43870,1,,1.0
105910,himself,h,0.8571428571428571
34794,which,,1.0
78155,#,GO,2.0
108962,"""",,1.0
87499,out,out,0.0
49789,an,,1.0
55660,",",,1.0
75158,under,end,0.6
55760,made,made,0.0
49451,",",I,1.0
17899,EARL,AR,0.5
47428,causing,azing,0.42857142857142855
97284,be,be,0.0
54953,translated,branded,0.5
72901,a,,1.0
90173,police,police,0.0
20806,the,the,0.0
28592,editress,est,0.75
46799,in,,1.0
108967,",",,1.0
13481,claimed,claimed,0.0
110645,got,got,0.0
14511,to,to,0.0
78477,with,with,0.0
79976,the,the,0.0
11536,not,,1.0
28082,",",I,1.0
53170,Council,amai,0.8571428571428571
77639,movement,move,0.5
44308,to,to,0.0
108738,handsome,hand,0.5
1231,Minister,Min,0.625
23518,Charles,Charles,0.0
82240,",",I,1.0
27110,",",,1.0
78501,seal,,1.0
112496,hair,hair,0.0
43495,is,IS,1.0
106443,moon,won,0.5
21129,being,being,0.0
44433,kindly,irly,0.5
42082,fastened,anced,0.625
76054,as,,1.0
4728,on,,1.0
84147,of,of,0.0
103418,;,,1.0
54734,propaganda,pe,0.9
87971,a,,1.0
72723,grounds,ounds,0.2857142857142857
9019,the,the,0.0
69613,GAMBA,GMA,0.4
70825,life,life,0.0
107026,accept,accept,0.0
59427,When,When,0.0
35848,",",,1.0
70240,implacable,plable,0.4
18086,are,ale,0.3333333333333333
57244,enjoyed,enoy,0.42857142857142855
90645,idea,ide,0.25
72164,away,away,0.0
11958,Brown's,Brown,0.2857142857142857
67512,gentle,quite,0.6666666666666666
23994,produced,produced,0.0
86156,to,,1.0
85082,had,had,0.0
38800,my,my,0.0
90818,you,you,0.0
44223,",",I,1.0
36240,their,their,0.0
70118,&,&,0.0
27093,central,central,0.0
105749,on,on,0.0
65730,cultivated,cultated,0.2
36179,Tremendous,rem,0.7
90320,up,up,0.0
22142,Union,Union,0.0
54040,the,the,0.0
40106,now,you,0.6666666666666666
110303,",",I,1.0
60567,was,was,0.0
111692,Don't,'t,0.6
8476,for,for,0.0
74598,1937,93,0.5
99527,Belleray,,1.0
82438,They,/,1.0
104037,wind,and,0.5
43207,somewhat,s,0.875
510,Lords,ards,0.4
62212,happen,h,0.8333333333333334
40850,is,is,0.0
67753,and,and,0.0
91368,about,,1.0
95999,being,being,0.0
42381,margin,mer,0.6666666666666666
110630,exerting,ending,0.5
101580,inches,ives,0.5
31435,was,was,0.0
34347,in,in,0.0
26952,giving,ing,0.5
89185,It,1,1.0
33154,-,him,3.0
17217,orders,orders,0.0
79247,effluent,ef,0.75
35252,is,is,0.0
58227,anything,azy,0.75
15730,with,with,0.0
111047,had,,1.0
70818,having,ing,0.5
82218,Gibbons,Gious,0.42857142857142855
62195,must,must,0.0
14714,liability,ability,0.2222222222222222
70169,for,for,0.0
36370,thirteen,,1.0
71257,title,,1.0
74663,",",,1.0
75484,30,30,0.0
73445,only,only,0.0
108461,and,and,0.0
64597,new,new,0.0
96540,the,the,0.0
28501,this,this,0.0
53366,",",I,1.0
43559,a,a,0.0
23949,of,of,0.0
25482,lover,l,0.8
72891,invited,inv,0.5714285714285714
314,forward,s,1.0
87754,"""",I,1.0
15191,Re-Armament,---ANEN,0.8181818181818182
89733,",",I,1.0
57983,end,end,0.0
85441,But,But,0.0
19415,had,had,0.0
64985,As,L,1.0
30510,great,great,0.0
94452,shorts,short,0.16666666666666666
23166,the,,1.0
18651,the,the,0.0
53942,",",I,1.0
60857,happens,hsp,0.7142857142857143
106010,his,his,0.0
114207,Here,Here,0.0
70004,one,on,0.3333333333333333
48445,to,to,0.0
89112,the,the,0.0
115026,was,was,0.0
31929,chief,,1.0
80396,for,for,0.0
34092,important,import,0.3333333333333333
17283,We,we,0.5
11901,"""",a,1.0
95683,for,,1.0
15469,That,That,0.0
84934,started,started,0.0
65102,early,early,0.0
41476,harness,ness,0.42857142857142855
24027,are,are,0.0
30947,as,as,0.0
1889,at,at,0.0
92946,unbidden,middle,0.625
83513,the,E,1.0
87365,",",,1.0
38243,not,not,0.0
25357,learns,learn,0.16666666666666666
59174,sailing,s,0.8571428571428571
104408,she,,1.0
37999,at,at,0.0
26298,speak,peak,0.2
4781,-,how,3.0
44729,an,am,0.5
30980,write,w,0.8
47448,was,w,0.6666666666666666
106523,look,oo,0.5
56516,and,and,0.0
88005,two,two,0.0
51617,make,make,0.0
69854,inventory,inventory,0.0
70604,best,best,0.0
1997,Weaver,wave,0.5
48098,her,her,0.0
89898,",",,1.0
54810,to,to,0.0
67055,the,a,1.0
67449,of,of,0.0
20089,have,have,0.0
12929,Applauding,Popending,0.5
62319,am,am,0.0
54651,attitude,itude,0.375
76759,until,ushi,0.6
105094,about,,1.0
55051,that,,1.0
65336,the,the,0.0
95213,with,with,0.0
11228,70,,1.0
17958,will,will,0.0
41020,will,will,0.0
79219,of,of,0.0
83592,way,w,0.6666666666666666
26166,acts,acts,0.0
18181,wins,w,0.75
93453,around,around,0.0
12897,agreed,anced,0.5
51136,So,O,1.0
85677,to,to,0.0
75515,thought,thought,0.0
92457,Thetans,Tous,0.7142857142857143
55583,from,from,0.0
69822,put,put,0.0
44044,reached,ached,0.2857142857142857
56856,who,who,0.0
113295,of,of,0.0
28510,didn't,'d'd'd't,0.6666666666666666
13532,Anthony,Anthony,0.0
2400,said,and,0.5
31275,gargle,g,0.8333333333333334
97732,Heavy,Hey,0.4
29058,night,might,0.2
79363,washed,washed,0.0
103999,six,six,0.0
82670,into,into,0.0
101444,of,of,0.0
30458,Little,little,0.16666666666666666
81528,was,was,0.0
24954,of,of,0.0
89097,gasped,g,0.8333333333333334
105954,before,,1.0
24194,",",I,1.0
51382,fire,fire,0.0
42868,made,made,0.0
98085,',,1.0
71124,gone,gone,0.0
80024,low-activity,"---""--activity",0.4166666666666667
34717,Messianic,Micise,0.7777777777777778
32048,an,,1.0
77947,Additional,Additional,0.0
96403,on,on,0.0
105635,If,H,1.0
96476,the,the,0.0
65882,its,'s,0.6666666666666666
78846,",",,1.0
94285,each,,1.0
88946,as,,1.0
20943,600,60,0.3333333333333333
112616,fake,be,0.75
9342,Prime,Prime,0.0
87157,whispered,un,1.0
60630,he,,1.0
54081,itself,self,0.3333333333333333
108143,at,at,0.0
40852,",",,1.0
36,and,and,0.0
47622,before,before,0.0
86445,drowning,draw,0.625
10425,It,t,0.5
11281,apathetic,app,0.7777777777777778
82101,Malaya,azy,0.6666666666666666
35806,",",I,1.0
63615,remedies,reities,0.375
63253,first,,1.0
8967,and,and,0.0
55486,to,to,0.0
63538,before,,1.0
72857,anaesthetist,an,0.8333333333333334
12319,muttered,un,0.875
82454,very,very,0.0
110416,want,want,0.0
32875,it,,1.0
45182,obvious,ob,0.7142857142857143
96767,burst,burst,0.0
90151,that,that,0.0
27885,appealing,app,0.6666666666666666
26822,",",I,1.0
111541,conscience,cience,0.4
59101,and,and,0.0
73318,couples,complex,0.2857142857142857
18771,good,good,0.0
86178,did,did,0.0
86068,'re,,1.0
79025,of,of,0.0
209,Mr.,.,0.6666666666666666
71623,again,again,0.0
67806,Anglesey,Emergency,0.875
52102,first,first,0.0
72691,be,be,0.0
28104,author,author,0.0
4092,the,,1.0
105253,miners,m,0.8333333333333334
1974,his,is,0.3333333333333333
58351,is,,1.0
30864,by,by,0.0
11421,we,W,1.0
85544,breath,break,0.3333333333333333
94527,the,the,0.0
111258,five,,1.0
19295,15,,1.0
41575,in,,1.0
33487,and,and,0.0
75765,Garden,b,1.0
92473,flying,ying,0.3333333333333333
60858,that,that,0.0
63957,opened,m,1.0
110184,him,him,0.0
2070,today,,1.0
66159,the,the,0.0
259,"""",h,1.0
114181,grey,grey,0.0
67165,',I,1.0
39857,each,each,0.0
37231,those,those,0.0
81541,setting,elling,0.42857142857142855
24367,the,the,0.0
42495,covering,cover,0.375
78086,town,tw,0.5
81879,Lee's,L,0.8
45647,and,and,0.0
112497,on,,1.0
68678,at,at,0.0
19748,Cricket,C,0.8571428571428571
79220,lead-210,---.--,0.875
85904,of,of,0.0
42875,hanging,ing,0.5714285714285714
29379,pianist,ain,0.7142857142857143
81318,my,my,0.0
71135,got,got,0.0
58809,priest,,1.0
68709,",",1,1.0
51478,the,the,0.0
81848,well,well,0.0
41740,screws,s,0.8333333333333334
79509,bismuth,ism,0.5714285714285714
102053,the,the,0.0
31266,by,by,0.0
12847,TUC,U,0.6666666666666666
81009,mm.,mm,0.3333333333333333
43567,biggest,big,0.5714285714285714
19946,tested,aked,0.6666666666666666
71013,by,,1.0
90241,came,come,0.25
56840,",",I,1.0
50237,dropping,bu,1.0
111239,click,dict,0.6
12830,an,,1.0
46608,or,OT,1.0
62065,indifferent,ind,0.7272727272727273
25248,in,in,0.0
35582,will,will,0.0
52872,supplement,suppment,0.2
108697,an,UM,1.0
32786,most,most,0.0
80417,but,,1.0
77668,been,been,0.0
38508,is,is,0.0
22810,Father,t,0.8333333333333334
20081,an,a,0.5
110344,what,what,0.0
11995,stages,gh,0.8333333333333334
85222,",",I,1.0
46802,1957,27,0.75
57842,man,man,0.0
2928,too,too,0.0
56617,went,w,0.75
24688,of,of,0.0
61671,return,ret,0.5
91272,then,then,0.0
13567,the,the,0.0
68446,was,W,1.0
54046,because,because,0.0
13460,Cons.,,1.0
52612,target,target,0.0
17053,decimal,d,0.8571428571428571
87113,'s,,1.0
3549,was,was,0.0
4236,Brown,Brown,0.0
13992,the,the,0.0
25137,strewn,,1.0
24426,atmosphere,amber,0.6
9357,40,W,1.0
50054,meals,me,0.6
55627,of,of,0.0
61619,',,1.0
25936,for,for,0.0
82535,this,,1.0
8929,political,political,0.0
83724,on,our,1.0
46961,Glasgow,gl,0.8571428571428571
26744,of,,1.0
61420,the,the,0.0
96224,",",,1.0
55491,Tatsfield,Tactfield,0.2222222222222222
59978,",",I,1.0
100358,",",,1.0
84664,',,1.0
28762,in,in,0.0
70318,",",,1.0
23106,disrepu-,silver-,0.625
84124,Vittoria,VO,0.875
28697,"""",,1.0
103621,he,he,0.0
57157,arrived,ar,0.7142857142857143
52243,the,the,0.0
3237,sharp,,1.0
100932,be,l,1.0
99954,can,can,0.0
47190,good,good,0.0
54559,opposed,pose,0.42857142857142855
23105,a,a,0.0
17875,motor,,1.0
65613,he,the,0.5
28982,a,,1.0
19919,the,He,0.6666666666666666
107272,I,I,0.0
39296,gentle,quite,0.6666666666666666
66570,being,,1.0
37122,of,of,0.0
68104,he,he,0.0
48253,and,and,0.0
13471,Williams,Williams,0.0
11017,to,,1.0
81232,the,the,0.0
75791,30,30,0.0
21040,and,and,0.0
9608,on,on,0.0
18566,bearer,er,0.6666666666666666
103178,"""",,1.0
58420,of,of,0.0
63729,",",I,1.0
68115,and,and,0.0
50169,stand,stand,0.0
50386,roasting,r,0.875
58706,-,ound,4.0
46828,the,the,0.0
7441,in,in,0.0
4749,families,ities,0.5
93209,spell,spell,0.0
20960,fighter,fig,0.5714285714285714
88375,?,2,1.0
12942,20,20,0.0
91196,boat,,1.0
102534,the,the,0.0
105229,Nick,Nick,0.0
51158,and,and,0.0
63893,had,had,0.0
85380,spine,ine,0.4
36496,frightening,inking,0.6363636363636364
108286,me,me,0.0
69772,chance,chance,0.0
33232,Vesuvius,Uus,0.75
12029,Germany,erry,0.5714285714285714
48350,away,away,0.0
39133,a,a,0.0
74554,",",I,1.0
49637,ago,ago,0.0
86861,but,but,0.0
77383,rising,rising,0.0
80532,times,ems,0.6
26159,as,,1.0
6291,non-violence,--u---uv--ique,1.0
73337,to,,1.0
2356,the,M,1.0
98791,the,the,0.0
76239,a,,1.0
