id,image_id,text
16044,b01-127-07-07,contrary
16045,b01-127-07-08,","
16047,b01-127-08-01,is
16048,b01-127-08-02,being
16051,b01-127-08-05,more
16052,b01-127-09-00,ruthlessly
16054,b01-132-00-00,The
16056,b01-132-00-02,of
16057,b01-132-00-03,expulsion
16058,b01-132-00-04,from
16061,b01-132-01-01,now
16062,b01-132-01-02,seems
16064,b01-132-01-04,be
16065,b01-132-01-05,the
16066,b01-132-01-06,only
16067,b01-132-02-00,way
16070,b01-132-02-03,try
16071,b01-132-02-04,to
16073,b01-132-02-06,home
16074,b01-132-02-07,to
16075,b01-132-02-08,the
16076,b01-132-02-09,people
16077,b01-132-02-10,of
16078,b01-132-03-00,South
16079,b01-132-03-01,Africa
16080,b01-132-03-02,that
16081,b01-132-03-03,Dr.
16082,b01-132-03-04,Verwoerd
16083,b01-132-03-05,is
16084,b01-132-03-06,leading
16085,b01-132-03-07,them
16086,b01-132-04-00,to
16087,b01-132-04-01,disaster
16089,b01-132-04-03,It
16090,b01-132-04-04,may
16091,b01-132-04-05,be
16092,b01-132-04-06,that
16093,b01-132-04-07,the
16094,b01-132-04-08,Commonwealth
16095,b01-132-05-00,Prime
16096,b01-132-05-01,Ministers
16100,b01-132-05-05,this
16101,b01-132-05-06,final
16102,b01-132-06-00,step
16104,b01-132-06-02,If
16105,b01-132-06-03,that
16106,b01-132-06-04,is
16107,b01-132-06-05,their
16108,b01-132-06-06,decision
16110,b01-132-06-08,should
16111,b01-132-06-09,also
16112,b01-132-07-00,go
16113,b01-132-07-01,unequivocally
16114,b01-132-07-02,on
16115,b01-132-07-03,record
16116,b01-132-07-04,that
16117,b01-132-07-05,they
16118,b01-132-07-06,regard
16119,b01-132-08-00,apartheid
16120,b01-132-08-01,as
16121,b01-132-08-02,evil
16122,b01-132-08-03,and
16123,b01-132-08-04,indefensible
16125,b01-136-00-00,Unless
16126,b01-136-00-01,they
16127,b01-136-00-02,do
16128,b01-136-00-03,at
16129,b01-136-00-04,least
16130,b01-136-00-05,that
16131,b01-136-00-06,","
16133,b01-136-00-08,Verwoerd
16134,b01-136-00-09,will
16135,b01-136-01-00,be
16136,b01-136-01-01,able
16137,b01-136-01-02,to
16138,b01-136-01-03,return
16139,b01-136-01-04,home
16140,b01-136-01-05,claiming
16141,b01-136-01-06,a
16144,b01-136-02-00,His
16145,b01-136-02-01,smile
16146,b01-136-02-02,will
16147,b01-136-02-03,be
16149,b01-136-02-05,than
16152,b01-136-02-08,WE
16153,b01-136-02-09,are
16154,b01-136-02-10,in
16155,b01-136-03-00,for
16156,b01-136-03-01,it
16157,b01-136-03-02,again
16158,b01-136-03-03,:
16159,b01-136-03-04,another
16160,b01-136-03-05,Royal
16161,b01-136-03-06,Wedding
16163,b01-136-03-08,Between
16164,b01-136-04-00,now
16165,b01-136-04-01,and
16166,b01-136-04-02,June
16167,b01-136-04-03,","
16168,b01-136-04-04,when
16171,b01-136-04-07,of
16172,b01-136-04-08,Kent
16173,b01-136-04-09,will
16174,b01-136-05-00,marry
16177,b01-136-05-03,","
16178,b01-136-05-04,hardly
16181,b01-136-05-07,will
16182,b01-136-05-08,pass
16183,b01-136-06-00,without
16184,b01-136-06-01,a
16185,b01-136-06-02,story
16186,b01-136-06-03,or
16187,b01-136-06-04,a
16189,b01-136-06-06,or
16191,b01-136-06-08,both
16193,b01-136-07-00,about
16194,b01-136-07-01,the
16195,b01-136-07-02,nuptial
16198,b02-013-00-00,What
16199,b02-013-00-01,seems
16200,b02-013-00-02,certain
16201,b02-013-00-03,is
16202,b02-013-00-04,that
16203,b02-013-00-05,those
16204,b02-013-00-06,who
16205,b02-013-01-00,advocate
16207,b02-013-01-02,off
16208,b02-013-01-03,any
16209,b02-013-01-04,approach
16210,b02-013-01-05,until
16211,b02-013-02-00,Mr
16214,b02-013-02-03,evidence
16215,b02-013-02-04,of
16216,b02-013-02-05,a
16217,b02-013-02-06,change
16218,b02-013-03-00,of
16219,b02-013-03-01,heart
16222,b02-013-03-04,that
16223,b02-013-03-05,may
16226,b02-013-03-08,would
16227,b02-013-04-00,have
16229,b02-013-04-02,run
16231,b02-013-04-04,greater
16232,b02-013-04-05,than
16233,b02-013-04-06,the
16234,b02-013-04-07,West
16235,b02-013-05-00,ought
16236,b02-013-05-01,to
16237,b02-013-05-02,run
16240,b02-013-05-05,greater
16243,b02-013-06-00,Kennedy's
16245,b02-013-06-02,influential
16246,b02-013-06-03,advisers
16247,b02-013-06-04,seem
16248,b02-013-07-00,disposed
16249,b02-013-07-01,to
16250,b02-013-07-02,face
16252,b02-013-07-04,The
16253,b02-013-07-05,real
16254,b02-013-07-06,question
16256,b02-013-08-00,what
16257,b02-013-08-01,we
16258,b02-013-08-02,should
16259,b02-013-08-03,put
16260,b02-013-08-04,to
16261,b02-013-08-05,the
16262,b02-013-08-06,Soviet
16264,b02-013-09-01,as
16266,b02-013-09-03,basis
16267,b02-013-09-04,for
16268,b02-013-09-05,talks
16269,b02-013-09-06,:
16270,b02-013-09-07,and
16271,b02-035-00-00,On
16272,b02-035-00-01,this
16273,b02-035-00-02,reading
16275,b02-035-00-04,Mr.
16276,b02-035-00-05,Gollancz
16277,b02-035-00-06,calls
16278,b02-035-01-00,manoeuvring
16279,b02-035-01-01,","
16280,b02-035-01-02,and
16281,b02-035-01-03,what
16285,b02-035-02-00,cool-headed
16286,b02-035-02-01,and
16287,b02-035-02-02,inventive
16288,b02-035-02-03,negotiation
16289,b02-035-02-04,","
16290,b02-035-02-05,is
16291,b02-035-03-00,a
16292,b02-035-03-01,means
16293,b02-035-03-02,not
16294,b02-035-03-03,to
16295,b02-035-03-04,destruction
16296,b02-035-03-05,but
16297,b02-035-03-06,to
16298,b02-035-03-07,safety
16300,b02-035-04-00,The
16301,b02-035-04-01,Government's
16302,b02-035-04-02,pompous
16303,b02-035-04-03,little
16304,b02-035-04-04,statement
16305,b02-035-05-00,on
16306,b02-035-05-01,Northern
16307,b02-035-05-02,Rhodesia
16308,b02-035-05-03,does
16309,b02-035-05-04,not
16310,b02-035-05-05,say
16312,b02-035-05-07,","
16313,b02-035-06-00,but
16316,b02-035-06-03,what
16317,b02-035-06-04,is
16318,b02-035-06-05,necessary
16319,b02-035-06-06,-
16320,b02-035-06-07,that
16321,b02-035-07-00,the
16322,b02-035-07-01,Northern
16324,b02-035-07-03,Constitution
16325,b02-035-07-04,is
16328,b02-035-08-02,revision
16330,b02-035-08-04,This
16333,b02-035-08-07,","
16334,b02-035-08-08,however
16336,b02-035-09-01,the
16337,b02-035-09-02,Government
16338,b02-035-09-03,tries
16339,b02-035-09-04,to
16342,b02-035-10-01,by
16343,b02-035-10-02,saying
16344,b02-035-10-03,that
16345,b02-035-10-04,the
16346,b02-035-10-05,revision
16347,b02-035-10-06,would
16348,b02-035-10-07,be
16350,b02-045-00-01,One
16351,b02-045-00-02,","
16352,b02-045-00-03,which
16353,b02-045-00-04,appeared
16354,b02-045-00-05,in
16355,b02-045-00-06,February
16356,b02-045-00-07,","
16359,b02-045-00-10,make
16360,b02-045-01-00,this
16361,b02-045-01-01,likely
16362,b02-045-01-02,;
16363,b02-045-01-03,Formula
16364,b02-045-01-04,Two
16365,b02-045-01-05,","
16366,b02-045-01-06,which
16367,b02-045-01-07,appeared
16368,b02-045-01-08,in
16369,b02-045-01-09,June
16370,b02-045-01-10,","
16371,b02-045-01-11,made
16372,b02-045-01-12,it
16373,b02-045-02-00,very
16374,b02-045-02-01,unlikely
16375,b02-045-02-02,;
16378,b02-045-02-05,Three
16379,b02-045-02-06,restores
16381,b02-045-02-08,original
16382,b02-045-03-00,principle
16383,b02-045-03-01,","
16384,b02-045-03-02,that
16386,b02-045-03-04,all
16387,b02-045-03-05,that
16388,b02-045-03-06,need
16389,b02-045-03-07,be
16390,b02-045-03-08,required
16391,b02-045-03-09,of
16392,b02-045-03-10,it
16394,b02-045-03-12,It
16395,b02-045-03-13,is
16397,b02-045-03-15,pity
16398,b02-045-04-00,that
16399,b02-045-04-01,the
16400,b02-045-04-02,Government
16401,b02-045-04-03,should
16402,b02-045-04-04,ever
16403,b02-045-04-05,have
16404,b02-045-04-06,been
16405,b02-045-04-07,led
16406,b02-045-04-08,away
16407,b02-045-05-00,from
16408,b02-045-05-01,this
16409,b02-045-05-02,principle
16411,b02-045-05-04,It
16412,b02-045-05-05,is
16414,b02-045-05-07,great
16415,b02-045-05-08,pity
16416,b02-045-05-09,that
16417,b02-045-05-10,the
16419,b02-045-06-01,should
16420,b02-045-06-02,give
16421,b02-045-06-03,the
16422,b02-045-06-04,appearance
16423,b02-045-06-05,of
16424,b02-045-06-06,responding
16425,b02-045-06-07,","
16426,b02-045-06-08,not
16427,b02-045-07-00,to
16428,b02-045-07-01,Mr
16429,b02-045-07-02,Kaunda's
16431,b02-045-07-04,representations
16432,b02-045-07-05,","
16433,b02-045-07-06,but
16434,b02-045-07-07,to
16435,b02-045-08-00,the
16436,b02-045-08-01,violence
16437,b02-045-08-02,which
16438,b02-045-08-03,he
16439,b02-045-08-04,tried
16440,b02-045-08-05,to
16443,b02-097-00-00,To
16445,b02-097-00-02,able
16446,b02-097-00-03,to
16447,b02-097-00-04,say
16449,b02-097-00-06,New
16450,b02-097-00-07,York
16451,b02-097-00-08,next
16452,b02-097-00-09,week
16454,b02-097-00-11,is
16455,b02-097-00-12,an
16456,b02-097-01-00,important
16457,b02-097-01-01,advance
16461,b02-097-01-05,not
16462,b02-097-01-06,be
16463,b02-097-01-07,overconfident
16464,b02-097-02-00,that
16465,b02-097-02-01,this
16466,b02-097-02-02,#
16467,b02-097-02-03,meeting
16469,b02-097-02-05,lead
16472,b02-097-02-08,further
16473,b02-097-03-00,and
16475,b02-097-03-02,ones
16476,b02-097-03-03,;
16477,b02-097-03-04,but
16479,b02-097-03-06,it
16480,b02-097-03-07,","
16481,b02-097-03-08,we
16482,b02-097-03-09,could
16483,b02-097-03-10,not
16485,b02-097-04-01,for
16486,b02-097-04-02,them
16488,b02-097-04-04,Federal
16489,b02-097-04-05,Germany
16490,b02-097-04-06,votes
16491,b02-097-04-07,tomorrow
16492,b02-097-05-00,and
16493,b02-097-05-01,not
16494,b02-097-05-02,a
16495,b02-097-05-03,day
16497,b02-097-05-05,soon
16499,b02-097-05-07,There
16501,b02-097-05-09,seldom
16502,b02-097-05-10,have
16503,b02-097-06-00,been
16504,b02-097-06-01,an
16505,b02-097-06-02,election
16506,b02-097-06-03,campaign
16507,b02-097-06-04,which
16508,b02-097-06-05,more
16509,b02-097-06-06,people
16511,b02-097-07-01,and
16512,b02-097-07-02,out
16513,b02-097-07-03,of
16514,b02-097-07-04,the
16515,b02-097-07-05,country
16516,b02-097-07-06,wanted
16517,b02-097-07-07,to
16520,b02-097-08-00,and
16521,b02-097-08-01,done
16522,b02-097-08-02,with
16525,b02-102-00-01,Germany's
16526,b02-102-00-02,Western
16527,b02-102-00-03,allies
16528,b02-102-00-04,the
16531,b02-102-00-07,been
16532,b02-102-00-08,a
16533,b02-102-01-00,millstone
16534,b02-102-01-01,weighing
16535,b02-102-01-02,down
16537,b02-102-01-04,almost
16538,b02-102-01-05,paralysing
16540,b02-102-02-00,efforts
16542,b02-102-02-02,work
16544,b02-102-02-04,sensible
16546,b02-102-02-06,of
16547,b02-102-02-07,dealing
16548,b02-102-02-08,with
16549,b02-102-03-00,the
16551,b02-102-03-02,crisis
16553,b02-102-03-04,It
16555,b02-102-03-06,not
16556,b02-102-03-07,have
16558,b02-102-03-09,such
16560,b02-102-03-11,burden
16561,b02-102-04-00,if
16562,b02-102-04-01,Western
16563,b02-102-04-02,Governments
16564,b02-102-04-03,had
16565,b02-102-04-04,not
16567,b02-102-04-06,convinced
16568,b02-102-05-00,that
16569,b02-102-05-01,they
16570,b02-102-05-02,must
16571,b02-102-05-03,do
16572,b02-102-05-04,nothing
16573,b02-102-05-05,to
16574,b02-102-05-06,harm
16575,b02-102-05-07,even
16576,b02-102-05-08,remotely
16577,b02-102-05-09,Dr
16578,b02-102-06-00,Adenauer's
16579,b02-102-06-01,chances
16580,b02-102-06-02,of
16581,b02-102-06-03,being
16582,b02-102-06-04,returned
16583,b02-102-06-05,as
16586,b02-105-00-00,But
16587,b02-105-00-01,they
16590,b02-105-00-04,convinced
16591,b02-105-00-05,and
16592,b02-105-00-06,they
16593,b02-105-01-00,have
16594,b02-105-01-01,had
16596,b02-105-01-03,take
16597,b02-105-01-04,the
16600,b02-105-01-07,Mean-
16601,b02-105-02-00,while
16602,b02-105-02-01,in
16604,b02-105-02-03,itself
16606,b02-105-02-05,course
16610,b02-105-03-02,has
16611,b02-105-03-03,dismayed
16613,b02-105-03-05,good
16614,b02-105-04-00,many
16615,b02-105-04-01,people
16616,b02-105-04-02,:
16617,b02-105-04-03,they
16619,b02-105-04-05,will
16620,b02-105-04-06,be
16621,b02-105-04-07,glad
16622,b02-105-05-00,when
16623,b02-105-05-01,the
16624,b02-105-05-02,polling
16628,b03-025-00-00,But
16629,b03-025-00-01,discussion
16630,b03-025-00-02,on
16631,b03-025-00-03,current
16632,b03-025-00-04,points
16633,b03-025-00-05,of
16634,b03-025-00-06,east-west
16635,b03-025-00-07,con-
16636,b03-025-01-00,flict
16638,b03-025-01-02,not
16639,b03-025-01-03,go
16640,b03-025-01-04,much
16641,b03-025-01-05,farther
16643,b03-025-01-07,","
16644,b03-025-01-08,for
16645,b03-025-01-09,example
16646,b03-025-01-10,","
16649,b03-025-02-01,that
16650,b03-025-02-02,policies
16651,b03-025-02-03,of
16652,b03-025-02-04,menace
16653,b03-025-02-05,and
16654,b03-025-02-06,mutual
16655,b03-025-02-07,disarmament
16656,b03-025-03-00,cannot
16657,b03-025-03-01,be
16658,b03-025-03-02,followed
16659,b03-025-03-03,together
16661,b03-025-03-05,What
16662,b03-025-03-06,the
16665,b03-025-03-09,done
16666,b03-025-03-10,-
16667,b03-025-04-00,and
16668,b03-025-04-01,it
16670,b03-025-04-03,an
16671,b03-025-04-04,achievement
16672,b03-025-04-05,-
16674,b03-025-04-07,to
16675,b03-025-04-08,make
16676,b03-025-04-09,religious
16678,b03-025-05-00,tact
16679,b03-025-05-01,across
16680,b03-025-05-02,the
16681,b03-025-05-03,greatest
16682,b03-025-05-04,political
16683,b03-025-05-05,barrier
16684,b03-025-05-06,in
16685,b03-025-05-07,what
16686,b03-025-06-00,is
16687,b03-025-06-01,not
16688,b03-025-06-02,yet
16689,b03-025-06-03,a
16690,b03-025-06-04,unitary
16691,b03-025-06-05,world
16693,b03-087-00-00,The
16694,b03-087-00-01,notification
16695,b03-087-00-02,he
16697,b03-087-00-04,must
16698,b03-087-00-05,be
16699,b03-087-00-06,given
16700,b03-087-00-07,at
16702,b03-087-00-09,two
16704,b03-087-00-11,before
16706,b03-087-01-00,agreement
16707,b03-087-01-01,is
16708,b03-087-01-02,signed
16710,b03-087-01-04,To
16711,b03-087-01-05,this
16712,b03-087-01-06,there
16714,b03-087-01-08,be
16715,b03-087-01-09,some
16716,b03-087-01-10,opposition
16718,b03-087-01-12,The
16719,b03-087-01-13,Bill
16720,b03-087-01-14,is
16721,b03-087-02-00,short
16722,b03-087-02-01,and
16723,b03-087-02-02,modest
16724,b03-087-02-03,in
16726,b03-087-02-05,","
16727,b03-087-02-06,and
16728,b03-087-02-07,it
16729,b03-087-02-08,is
16730,b03-087-02-09,doubtful
16732,b03-087-02-11,the
16733,b03-087-02-12,other
16734,b03-087-02-13,Private
16735,b03-087-03-00,Members'
16736,b03-087-03-01,Bills
16737,b03-087-03-02,in
16739,b03-087-03-04,offing
16740,b03-087-03-05,will
16741,b03-087-03-06,fill
16742,b03-087-03-07,all
16743,b03-087-03-08,the
16744,b03-087-03-09,gaps
16746,b03-087-03-11,This
16747,b03-087-03-12,fact
16749,b03-087-03-14,give
16750,b03-087-04-00,the
16751,b03-087-04-01,Government
16752,b03-087-04-02,an
16753,b03-087-04-03,extra
16754,b03-087-04-04,excuse
16755,b03-087-04-05,for
16756,b03-087-04-06,counselling
16757,b03-087-04-07,patience
16759,b03-087-04-09,the
16761,b03-087-05-01,report
16762,b03-087-05-02,from
16763,b03-087-05-03,the
16764,b03-087-05-04,Molony
16765,b03-087-05-05,committee
16767,b03-092-00-00,Comprehensive
16768,b03-092-00-01,legislation
16769,b03-092-00-02,is
16770,b03-092-00-03,obviously
16771,b03-092-00-04,preferable
16773,b03-092-00-06,They
16774,b03-092-00-07,should
16775,b03-092-00-08,not
16777,b03-092-01-00,however
16779,b03-092-01-02,disdain
16780,b03-092-01-03,this
16781,b03-092-01-04,opportunity
16782,b03-092-01-05,of
16784,b03-092-01-07,a
16785,b03-092-01-08,useful
16786,b03-092-01-09,sample
16787,b03-092-01-10,of
16788,b03-092-02-00,parliamentary
16789,b03-092-02-01,opinion
16790,b03-092-02-02,by
16791,b03-092-02-03,at
16792,b03-092-02-04,least
16793,b03-092-02-05,allowing
16794,b03-092-02-06,these
16795,b03-092-02-07,Bills
16797,b03-092-02-09,fair
16798,b03-092-02-10,run
16800,b03-092-03-00,Centigrade
16801,b03-092-03-01,v.
16804,b03-092-03-04,The
16805,b03-092-03-05,fight
16806,b03-092-03-06,is
16807,b03-092-03-07,on
16809,b03-092-03-09,The
16810,b03-092-03-10,challenger
16811,b03-092-03-11,has
16812,b03-092-03-12,behind
16814,b03-092-04-01,not
16815,b03-092-04-02,only
16816,b03-092-04-03,the
16817,b03-092-04-04,authority
16819,b03-092-04-06,the
16820,b03-092-04-07,SECRETARY
16821,b03-092-04-08,of
16822,b03-092-04-09,STATE
16823,b03-092-04-10,for
16824,b03-092-04-11,AIR
16825,b03-092-05-00,but
16826,b03-092-05-01,also
16827,b03-092-05-02,the
16828,b03-092-05-03,backing
16829,b03-092-05-04,of
16830,b03-092-05-05,the
16831,b03-092-05-06,DIRECTOR
16832,b03-092-05-07,GENERAL
16834,b03-092-05-09,the
16836,b03-092-06-00,logical
16837,b03-092-06-01,Office
16839,b03-098-00-00,The
16840,b03-098-00-01,press
16841,b03-098-00-02,and
16842,b03-098-00-03,the
16844,b03-098-00-05,authorities
16845,b03-098-00-06,are
16846,b03-098-01-00,asked
16848,b03-098-01-02,help
16851,b03-098-01-05,begin
16853,b03-098-01-07,","
16854,b03-098-01-08,both
16855,b03-098-01-09,tempe-
16856,b03-098-02-00,ratures
16857,b03-098-02-01,will
16858,b03-098-02-02,be
16859,b03-098-02-03,put
16861,b03-098-02-05,the
16862,b03-098-02-06,ring
16865,b03-098-03-00,SIR
16866,b03-098-03-01,GRAHAM
16870,b03-098-03-05,","
16871,b03-098-03-06,made
16872,b03-098-03-07,no
16873,b03-098-03-08,bones
16875,b03-098-04-01,it
16876,b03-098-04-02,yesterday
16878,b03-098-04-04,The
16879,b03-098-04-05,purpose
16880,b03-098-04-06,is
16881,b03-098-04-07,to
16882,b03-098-04-08,give
16884,b03-098-05-01,the
16885,b03-098-05-02,knock
16886,b03-098-05-03,out
16888,b03-098-05-05,The
16889,b03-098-05-06,backers
16890,b03-098-05-07,of
16891,b03-098-06-00,centigrade
16892,b03-098-06-01,would
16894,b03-098-06-03,got
16895,b03-098-06-04,off
16896,b03-098-06-05,to
16897,b03-098-06-06,a
16898,b03-098-06-07,better
16899,b03-098-07-00,start
16901,b03-098-07-02,they
16902,b03-098-07-03,had
16903,b03-098-07-04,taken
16904,b03-098-07-05,more
16906,b03-098-07-07,to
16907,b03-098-08-00,explain
16909,b03-098-08-02,advantages
16911,b03-098-08-04,the
16912,b03-098-08-05,general
16913,b03-098-09-00,public
16914,b03-098-09-01,of
16915,b03-098-09-02,the
16916,b03-098-09-03,change
16918,b03-104-00-00,It
16919,b03-104-00-01,is
16920,b03-104-00-02,true
16921,b03-104-00-03,that
16922,b03-104-00-04,SIR
16923,b03-104-00-05,GRAHAM
16925,b03-104-00-07,there
16926,b03-104-00-08,is
16927,b03-104-01-00,at
16930,b03-104-01-03,""""
16931,b03-104-01-04,an
16932,b03-104-01-05,awful
16933,b03-104-01-06,mess
16934,b03-104-01-07,up
16935,b03-104-01-08,""""
16936,b03-104-01-09,in
16937,b03-104-02-00,the
16938,b03-104-02-01,measurement
16939,b03-104-02-02,of
16940,b03-104-02-03,temperatures
16943,b03-104-02-06,","
16944,b03-104-03-00,however
16946,b03-104-03-02,seems
16947,b03-104-03-03,a
16948,b03-104-03-04,matter
16950,b03-104-03-06,the
16951,b03-104-03-07,convenience
16953,b03-104-04-01,specialists
16956,b03-104-04-04,ordinary
16957,b03-104-04-05,British
16958,b03-104-04-06,man
16959,b03-104-05-00,and
16960,b03-104-05-01,woman
16961,b03-104-05-02,is
16962,b03-104-05-03,conscious
16963,b03-104-05-04,of
16964,b03-104-05-05,no
16968,b03-104-06-01,than
16969,b03-104-06-02,fifty
16970,b03-104-06-03,million
16972,b03-104-06-05,having
16974,b03-104-07-01,be
16979,b03-104-07-06,sake
16980,b03-104-07-07,of
16981,b03-104-07-08,"50,000"
16982,b03-104-07-09,is
16983,b03-104-07-10,there
16985,b03-104-08-01,reason
16986,b03-104-08-02,why
16987,b03-104-08-03,the
16988,b03-104-08-04,centigrade
16990,b03-104-09-00,should
16991,b03-104-09-01,not
16992,b03-104-09-02,change
16994,b03-104-09-04,fahrenheit
16995,b03-104-09-05,?
16996,b03-109-00-00,Can
16997,b03-109-00-01,it
16998,b03-109-00-02,be
16999,b03-109-00-03,shown
17000,b03-109-00-04,that
17001,b03-109-00-05,the
17002,b03-109-00-06,one
17003,b03-109-00-07,scale
17004,b03-109-00-08,is
17006,b03-109-01-00,strably
17007,b03-109-01-01,better
17008,b03-109-01-02,than
17009,b03-109-01-03,the
17010,b03-109-01-04,other
17011,b03-109-01-05,?
17012,b03-109-01-06,The
17013,b03-109-01-07,centigraders
17014,b03-109-01-08,may
17015,b03-109-02-00,be
17016,b03-109-02-01,in
17017,b03-109-02-02,for
17018,b03-109-02-03,a
17021,b03-109-02-06,than
17022,b03-109-02-07,they
17023,b03-109-02-08,think
17026,b03-109-02-11,may
17027,b03-109-03-00,have
17028,b03-109-03-01,to
17029,b03-109-03-02,call
17030,b03-109-03-03,up
17031,b03-109-03-04,the
17032,b03-109-03-05,reinforcement
17033,b03-109-03-06,of
17034,b03-109-03-07,the
17036,b03-109-03-09,Market
17038,b03-109-04-00,Even
17040,b03-109-04-02,it
17041,b03-109-04-03,might
17042,b03-109-04-04,be
17043,b03-109-04-05,easier
17044,b03-109-04-06,to
17045,b03-109-04-07,persuade
17046,b03-109-04-08,the
17049,b03-109-05-01,to
17050,b03-109-05-02,go
17052,b03-109-05-04,to
17054,b03-109-05-06,coinage
17055,b03-109-05-07,-
17056,b03-109-05-08,in
17058,b03-109-06-00,circumstances
17059,b03-109-06-01,the
17061,b03-109-06-03,would
17064,b03-109-06-06,this
17067,b03-109-07-01,their
17068,b03-109-07-02,convenience
17070,b03-109-07-04,rather
17071,b03-109-07-05,than
17072,b03-109-07-06,to
17073,b03-109-07-07,change
17074,b03-109-07-08,their
17075,b03-109-08-00,system
17076,b03-109-08-01,of
17080,b03-114-00-00,In
17081,b03-114-00-01,any
17082,b03-114-00-02,case
17083,b03-114-00-03,","
17084,b03-114-00-04,fahrenheit
17085,b03-114-00-05,need
17086,b03-114-00-06,not
17087,b03-114-00-07,lose
17088,b03-114-00-08,heart
17090,b03-114-01-00,Once
17094,b03-114-01-04,that
17095,b03-114-01-05,not
17096,b03-114-01-06,so
17098,b03-114-01-08,ago
17099,b03-114-01-09,","
17100,b03-114-01-10,the
17102,b03-114-02-01,ganged
17104,b03-114-02-03,to
17106,b03-114-02-05,the
17107,b03-114-02-06,habits
17108,b03-114-03-00,of
17112,b03-114-03-04,That
17113,b03-114-03-05,effort
17114,b03-114-03-06,was
17115,b03-114-03-07,to
17116,b03-114-03-08,enforce
17118,b03-114-04-01,adoption
17121,b03-114-04-04,twenty-four
17122,b03-114-04-05,hour
17123,b03-114-05-00,clock
17125,b03-114-05-02,Then
17126,b03-114-05-03,","
17127,b03-114-05-04,also
17128,b03-114-05-05,","
17129,b03-114-05-06,the
17131,b03-114-05-08,were
17132,b03-114-06-00,roped
17135,b03-114-06-03,The
17136,b03-114-06-04,only
17137,b03-114-06-05,result
17139,b03-114-07-00,that
17140,b03-114-07-01,the
17141,b03-114-07-02,well-meaning
17142,b03-114-07-03,corporation
17143,b03-114-08-00,became
17144,b03-114-08-01,very
17147,b04-000-00-00,A
17148,b04-000-00-01,BAFFLED
17149,b04-000-00-02,and
17152,b04-000-00-05,country
17154,b04-000-01-01,at
17155,b04-000-01-02,the
17156,b04-000-01-03,centre
17157,b04-000-01-04,of
17158,b04-000-01-05,an
17159,b04-000-01-06,international
17164,b04-000-02-04,accused
17165,b04-000-02-05,-
17167,b04-000-02-07,a
17169,b04-000-03-01,of
17170,b04-000-03-02,evidence
17171,b04-000-03-03,-
17172,b04-000-03-04,of
17173,b04-000-03-05,being
17176,b04-000-04-00,the
17177,b04-000-04-01,murder
17179,b04-000-04-03,Patrice
17180,b04-000-04-04,Lumumba
17182,b04-000-04-06,Her
17183,b04-000-05-00,leaders
17185,b04-000-05-02,insulted
17187,b04-000-05-04,her
17188,b04-000-05-05,embassies
17190,b04-000-06-00,attacked
17191,b04-000-06-01,in
17192,b04-000-06-02,a
17193,b04-000-06-03,score
17194,b04-000-06-04,of
17197,b04-004-00-00,In
17198,b04-004-00-01,Ghana
17200,b04-004-00-03,President
17201,b04-004-00-04,Nkrumah
17203,b04-004-00-06,who
17204,b04-004-01-00,has
17205,b04-004-01-01,done
17206,b04-004-01-02,more
17208,b04-004-01-04,most
17209,b04-004-01-05,to
17210,b04-004-01-06,stir
17211,b04-004-01-07,up
17212,b04-004-02-00,trouble
17213,b04-004-02-01,in
17215,b04-004-02-03,Congo
17218,b04-004-02-06,every
17219,b04-004-02-07,Belgian
17220,b04-004-03-00,citizen
17221,b04-004-03-01,to
17222,b04-004-03-02,quit
17223,b04-004-03-03,his
17224,b04-004-03-04,country
17226,b04-004-03-06,HOUNDING
17227,b04-004-04-00,Belgium
17228,b04-004-04-01,has
17229,b04-004-04-02,become
17230,b04-004-04-03,an
17231,b04-004-04-04,international
17232,b04-004-05-00,pastime
17234,b04-004-05-02,Why
17235,b04-004-05-03,?
17236,b04-004-05-04,Because
17237,b04-004-05-05,those
17238,b04-004-05-06,who
17240,b04-004-06-01,the
17241,b04-004-06-02,Congolese
17242,b04-004-06-03,could
17243,b04-004-06-04,govern
17244,b04-004-06-05,themselves
17245,b04-004-07-00,will
17246,b04-004-07-01,not
17247,b04-004-07-02,admit
17248,b04-004-07-03,they
17249,b04-004-07-04,were
17250,b04-004-07-05,wrong
17252,b04-004-07-07,So
17253,b04-004-08-00,Belgium
17254,b04-004-08-01,","
17255,b04-004-08-02,bowed
17256,b04-004-08-03,down
17257,b04-004-08-04,by
17260,b04-004-09-01,","
17261,b04-004-09-02,mourning
17263,b04-004-09-04,terrible
17264,b04-004-09-05,air
17265,b04-004-09-06,crash
17266,b04-004-09-07,","
17267,b04-004-10-00,is
17268,b04-004-10-01,made
17269,b04-004-10-02,their
17270,b04-004-10-03,scapegoat
17273,b04-010-00-01,will
17275,b04-010-00-03,for
17276,b04-010-00-04,Belgium
17278,b04-010-00-06,Who
17279,b04-010-00-07,else
17281,b04-010-01-00,Britain
17284,b04-010-01-03,have
17285,b04-010-01-04,fought
17286,b04-010-01-05,beside
17287,b04-010-01-06,Belgium
17288,b04-010-02-00,in
17291,b04-010-02-03,wars
17293,b04-010-02-05,We
17294,b04-010-02-06,are
17295,b04-010-02-07,allies
17298,b04-010-03-00,Britain
17299,b04-010-03-01,should
17300,b04-010-03-02,champion
17301,b04-010-03-03,Belgium
17303,b04-010-03-05,Not
17305,b04-010-04-01,the
17306,b04-010-04-02,careful
