,image_id,text
10578,a05/a05-029/a05-029-01-07.png,","
10579,a05/a05-029/a05-029-01-08.png,due
10580,a05/a05-029/a05-029-01-09.png,in
10581,a05/a05-029/a05-029-02-00.png,September
10582,a05/a05-029/a05-029-02-01.png,","
10583,a05/a05-029/a05-029-02-02.png,was
10584,a05/a05-029/a05-029-02-03.png,delayed
10585,a05/a05-029/a05-029-02-04.png,because
10586,a05/a05-029/a05-029-02-05.png,of
10587,a05/a05-029/a05-029-02-06.png,the
10588,a05/a05-029/a05-029-03-00.png,Berlin
10589,a05/a05-029/a05-029-03-01.png,crisis
10590,a05/a05-029/a05-029-03-03.png,Mr.
10591,a05/a05-029/a05-029-03-04.png,Watkinson
10592,a05/a05-029/a05-029-03-05.png,and
10593,a05/a05-029/a05-029-03-06.png,his
10594,a05/a05-029/a05-029-03-07.png,advisers
10595,a05/a05-029/a05-029-04-00.png,felt
10596,a05/a05-029/a05-029-04-01.png,the
10597,a05/a05-029/a05-029-04-02.png,change
10598,a05/a05-029/a05-029-04-03.png,would
10599,a05/a05-029/a05-029-04-04.png,be
10600,a05/a05-029/a05-029-04-05.png,unwise
10601,a05/a05-029/a05-029-04-06.png,at
10602,a05/a05-029/a05-029-04-07.png,a
10603,a05/a05-029/a05-029-05-00.png,moment
10604,a05/a05-029/a05-029-05-01.png,#
10605,a05/a05-029/a05-029-05-02.png,when
10606,a05/a05-029/a05-029-05-03.png,attention
10607,a05/a05-029/a05-029-05-04.png,had
10608,a05/a05-029/a05-029-05-05.png,to
10609,a05/a05-029/a05-029-05-06.png,be
10610,a05/a05-029/a05-029-06-00.png,concentrated
10611,a05/a05-029/a05-029-06-01.png,on
10612,a05/a05-029/a05-029-06-02.png,possible
10613,a05/a05-029/a05-029-06-03.png,need
10614,a05/a05-029/a05-029-06-04.png,for
10615,a05/a05-029/a05-029-06-05.png,important
10616,a05/a05-029/a05-029-07-00.png,military
10617,a05/a05-029/a05-029-07-01.png,operations
10618,a05/a05-029/a05-029-07-03.png,For
10619,a05/a05-029/a05-029-07-04.png,this
10620,a05/a05-029/a05-029-07-05.png,reason
10621,a05/a05-029/a05-029-07-06.png,Sir
10622,a05/a05-029/a05-029-08-00.png,Francis
10623,a05/a05-029/a05-029-08-01.png,stayed
10624,a05/a05-029/a05-029-08-02.png,on
10625,a05/a05-029/a05-029-08-03.png,","
10626,a05/a05-029/a05-029-08-04.png,and
10627,a05/a05-029/a05-029-08-05.png,#
10628,a05/a05-029/a05-029-08-06.png,sacrificed
10629,a05/a05-029/a05-029-09-00.png,his
10630,a05/a05-029/a05-029-09-01.png,leave
10631,a05/a05-039/a05-039-00-00.png,There
10632,a05/a05-039/a05-039-00-01.png,was
10633,a05/a05-039/a05-039-00-02.png,a
10634,a05/a05-039/a05-039-00-03.png,computed
10635,a05/a05-039/a05-039-00-04.png,8.4
10636,a05/a05-039/a05-039-00-05.png,per
10637,a05/a05-039/a05-039-00-06.png,cent.
10638,a05/a05-039/a05-039-00-07.png,swing
10639,a05/a05-039/a05-039-01-00.png,towards
10640,a05/a05-039/a05-039-01-01.png,the
10641,a05/a05-039/a05-039-01-02.png,Nationalist
10642,a05/a05-039/a05-039-01-03.png,party
10643,a05/a05-039/a05-039-01-04.png,of
10644,a05/a05-039/a05-039-01-05.png,Dr.
10645,a05/a05-039/a05-039-01-06.png,Verwoerd
10646,a05/a05-039/a05-039-01-07.png,","
10647,a05/a05-039/a05-039-02-00.png,the
10648,a05/a05-039/a05-039-02-01.png,Prime
10649,a05/a05-039/a05-039-02-02.png,Minister
10650,a05/a05-039/a05-039-02-04.png,This
10651,a05/a05-039/a05-039-02-05.png,implies
10652,a05/a05-039/a05-039-02-06.png,the
10653,a05/a05-039/a05-039-02-07.png,dis-
10654,a05/a05-039/a05-039-03-00.png,appearance
10655,a05/a05-039/a05-039-03-01.png,of
10656,a05/a05-039/a05-039-03-02.png,the
10657,a05/a05-039/a05-039-03-03.png,Progressive
10658,a05/a05-039/a05-039-03-04.png,party
10659,a05/a05-039/a05-039-03-05.png,from
10660,a05/a05-039/a05-039-04-00.png,the
10661,a05/a05-039/a05-039-04-01.png,House
10662,a05/a05-039/a05-039-04-03.png,Early
10663,a05/a05-039/a05-039-04-04.png,results
10664,a05/a05-039/a05-039-04-05.png,in
10665,a05/a05-039/a05-039-04-06.png,yesterday's
10666,a05/a05-039/a05-039-05-00.png,general
10667,a05/a05-039/a05-039-05-01.png,election
10668,a05/a05-039/a05-039-05-02.png,showed
10669,a05/a05-039/a05-039-05-03.png,Nationalists
10670,a05/a05-039/a05-039-05-04.png,being
10671,a05/a05-039/a05-039-06-00.png,returned
10672,a05/a05-039/a05-039-06-01.png,in
10673,a05/a05-039/a05-039-06-02.png,their
10674,a05/a05-039/a05-039-06-03.png,strongholds
10675,a05/a05-039/a05-039-06-04.png,","
10676,a05/a05-039/a05-039-06-05.png,like
10677,a05/a05-039/a05-039-06-06.png,Bloem-
10678,a05/a05-039/a05-039-07-00.png,fontein
10679,a05/a05-039/a05-039-07-01.png,and
10680,a05/a05-039/a05-039-07-02.png,the
10681,a05/a05-039/a05-039-07-03.png,Transvaal
10682,a05/a05-039/a05-039-07-04.png,","
10683,a05/a05-039/a05-039-07-05.png,with
10684,a05/a05-039/a05-039-07-06.png,slightly
10685,a05/a05-039/a05-039-08-00.png,increased
10686,a05/a05-039/a05-039-08-01.png,majorities
10687,a05/a05-039/a05-039-08-03.png,In
10688,a05/a05-039/a05-039-08-04.png,the
10689,a05/a05-039/a05-039-08-05.png,Cape
10690,a05/a05-039/a05-039-08-06.png,","
10691,a05/a05-039/a05-039-08-07.png,the
10692,a05/a05-039/a05-039-09-00.png,veteran
10693,a05/a05-039/a05-039-09-01.png,United
10694,a05/a05-039/a05-039-09-02.png,Party
10695,a05/a05-039/a05-039-09-03.png,politician
10696,a05/a05-039/a05-039-09-04.png,","
10697,a05/a05-039/a05-039-09-05.png,Mr.
10698,a05/a05-039/a05-039-09-06.png,Harry
10699,a05/a05-039/a05-039-10-00.png,Lawrence
10700,a05/a05-039/a05-039-10-01.png,","
10701,a05/a05-039/a05-039-10-02.png,standing
10702,a05/a05-039/a05-039-10-03.png,as
10703,a05/a05-039/a05-039-10-04.png,a
10704,a05/a05-039/a05-039-10-05.png,Progressive
10705,a05/a05-039/a05-039-10-06.png,","
10706,a05/a05-039/a05-039-10-07.png,was
10707,a05/a05-044/a05-044-00-00.png,The
10708,a05/a05-044/a05-044-00-01.png,defeat
10709,a05/a05-044/a05-044-00-02.png,of
10710,a05/a05-044/a05-044-00-03.png,the
10711,a05/a05-044/a05-044-00-04.png,leader
10712,a05/a05-044/a05-044-00-05.png,of
10713,a05/a05-044/a05-044-00-06.png,the
10714,a05/a05-044/a05-044-01-00.png,Progressive
10715,a05/a05-044/a05-044-01-01.png,party
10716,a05/a05-044/a05-044-01-02.png,","
10717,a05/a05-044/a05-044-01-03.png,Dr.
10718,a05/a05-044/a05-044-01-04.png,Steytler
10719,a05/a05-044/a05-044-01-05.png,","
10720,a05/a05-044/a05-044-01-06.png,in
10721,a05/a05-044/a05-044-01-07.png,Port
10722,a05/a05-044/a05-044-02-00.png,Elizabeth
10723,a05/a05-044/a05-044-02-01.png,South
10724,a05/a05-044/a05-044-02-02.png,","
10725,a05/a05-044/a05-044-02-03.png,announced
10726,a05/a05-044/a05-044-02-04.png,immediately
10727,a05/a05-044/a05-044-03-00.png,afterwards
10728,a05/a05-044/a05-044-03-01.png,by
10729,a05/a05-044/a05-044-03-02.png,the
10730,a05/a05-044/a05-044-03-03.png,United
10731,a05/a05-044/a05-044-03-04.png,party
10732,a05/a05-044/a05-044-03-05.png,candidate
10733,a05/a05-044/a05-044-03-06.png,","
10734,a05/a05-044/a05-044-04-00.png,Mr.
10735,a05/a05-044/a05-044-04-01.png,Plewman
10736,a05/a05-044/a05-044-04-02.png,","
10737,a05/a05-044/a05-044-04-03.png,left
10738,a05/a05-044/a05-044-04-04.png,the
10739,a05/a05-044/a05-044-04-05.png,Progressives
10740,a05/a05-044/a05-044-04-06.png,deprived
10741,a05/a05-044/a05-044-05-00.png,of
10742,a05/a05-044/a05-044-05-01.png,both
10743,a05/a05-044/a05-044-05-02.png,their
10744,a05/a05-044/a05-044-05-03.png,chief
10745,a05/a05-044/a05-044-05-04.png,figures
10746,a05/a05-044/a05-044-05-06.png,Dr.
10747,a05/a05-044/a05-044-05-07.png,Verwoerd
10748,a05/a05-044/a05-044-05-08.png,and
10749,a05/a05-044/a05-044-06-00.png,the
10750,a05/a05-044/a05-044-06-01.png,Leader
10751,a05/a05-044/a05-044-06-02.png,of
10752,a05/a05-044/a05-044-06-03.png,the
10753,a05/a05-044/a05-044-06-04.png,Opposition
10754,a05/a05-044/a05-044-06-05.png,","
10755,a05/a05-044/a05-044-06-06.png,Sir
10756,a05/a05-044/a05-044-06-07.png,de
10757,a05/a05-044/a05-044-07-00.png,Villiers
10758,a05/a05-044/a05-044-07-01.png,Graaff
10759,a05/a05-044/a05-044-07-02.png,","
10760,a05/a05-044/a05-044-07-03.png,have
10761,a05/a05-044/a05-044-07-04.png,been
10762,a05/a05-044/a05-044-07-05.png,returned
10763,a05/a05-044/a05-044-07-06.png,unopposed
10764,a05/a05-044/a05-044-08-00.png,The
10765,a05/a05-044/a05-044-08-01.png,contests
10766,a05/a05-044/a05-044-08-02.png,were
10767,a05/a05-044/a05-044-08-03.png,for
10768,a05/a05-044/a05-044-08-04.png,86
10769,a05/a05-044/a05-044-08-05.png,seats
10770,a05/a05-044/a05-044-08-06.png,as
10771,a05/a05-044/a05-044-08-07.png,70
10772,a05/a05-044/a05-044-09-00.png,Nationalists
10773,a05/a05-044/a05-044-09-01.png,and
10774,a05/a05-044/a05-044-09-02.png,20
10775,a05/a05-044/a05-044-09-03.png,United
10776,a05/a05-044/a05-044-09-04.png,party
10777,a05/a05-044/a05-044-09-05.png,candi-
10778,a05/a05-044/a05-044-10-00.png,dates
10779,a05/a05-044/a05-044-10-01.png,are
10780,a05/a05-044/a05-044-10-02.png,unopposed
10781,a05/a05-048/a05-048-00-00.png,Long
10782,a05/a05-048/a05-048-00-01.png,before
10783,a05/a05-048/a05-048-00-02.png,polling
10784,a05/a05-048/a05-048-00-03.png,closed
10785,a05/a05-048/a05-048-00-04.png,at
10786,a05/a05-048/a05-048-00-05.png,8
10787,a05/a05-048/a05-048-00-06.png,p.m.
10788,a05/a05-048/a05-048-00-07.png,it
10789,a05/a05-048/a05-048-00-08.png,was
10790,a05/a05-048/a05-048-01-00.png,evident
10791,a05/a05-048/a05-048-01-01.png,that
10792,a05/a05-048/a05-048-01-02.png,voters
10793,a05/a05-048/a05-048-01-03.png,were
10794,a05/a05-048/a05-048-01-04.png,bored
10795,a05/a05-048/a05-048-01-05.png,by
10796,a05/a05-048/a05-048-01-06.png,the
10797,a05/a05-048/a05-048-02-00.png,Government's
10798,a05/a05-048/a05-048-02-01.png,frequent
10799,a05/a05-048/a05-048-02-02.png,appeals
10800,a05/a05-048/a05-048-02-03.png,to
10801,a05/a05-048/a05-048-02-04.png,the
10802,a05/a05-048/a05-048-02-05.png,electorate
10803,a05/a05-048/a05-048-03-00.png,The
10804,a05/a05-048/a05-048-03-01.png,election
10805,a05/a05-048/a05-048-03-02.png,was
10806,a05/a05-048/a05-048-03-03.png,the
10807,a05/a05-048/a05-048-03-04.png,fourth
10808,a05/a05-048/a05-048-03-05.png,in
10809,a05/a05-048/a05-048-03-06.png,four
10810,a05/a05-048/a05-048-03-07.png,years
10811,a05/a05-048/a05-048-04-00.png,In
10812,a05/a05-048/a05-048-04-01.png,most
10813,a05/a05-048/a05-048-04-02.png,constituencies
10814,a05/a05-048/a05-048-04-03.png,it
10815,a05/a05-048/a05-048-04-04.png,may
10816,a05/a05-048/a05-048-04-05.png,go
10817,a05/a05-048/a05-048-04-06.png,down
10818,a05/a05-048/a05-048-04-07.png,as
10819,a05/a05-048/a05-048-05-00.png,the
10820,a05/a05-048/a05-048-05-01.png,most
10821,a05/a05-048/a05-048-05-02.png,apathetic
10822,a05/a05-048/a05-048-05-03.png,in
10823,a05/a05-048/a05-048-05-04.png,the
10824,a05/a05-048/a05-048-05-05.png,country's
10825,a05/a05-048/a05-048-05-06.png,history
10826,a05/a05-048/a05-048-06-00.png,THE
10827,a05/a05-048/a05-048-06-01.png,Prime
10828,a05/a05-048/a05-048-06-02.png,Minister
10829,a05/a05-048/a05-048-06-03.png,disclosed
10830,a05/a05-048/a05-048-06-04.png,in
10831,a05/a05-048/a05-048-06-05.png,the
10832,a05/a05-048/a05-048-06-06.png,Commons
10833,a05/a05-048/a05-048-07-00.png,last
10834,a05/a05-048/a05-048-07-01.png,night
10835,a05/a05-048/a05-048-07-02.png,that
10836,a05/a05-048/a05-048-07-03.png,he
10837,a05/a05-048/a05-048-07-04.png,had
10838,a05/a05-048/a05-048-07-05.png,considered
10839,a05/a05-048/a05-048-07-06.png,early
10840,a05/a05-048/a05-048-08-00.png,in
10841,a05/a05-048/a05-048-08-01.png,the
10842,a05/a05-048/a05-048-08-02.png,Parliamentary
10843,a05/a05-048/a05-048-08-03.png,recess
10844,a05/a05-048/a05-048-08-04.png,whether
10845,a05/a05-048/a05-048-08-05.png,to
10846,a05/a05-048/a05-048-09-00.png,mobilise
10847,a05/a05-048/a05-048-09-01.png,reserves
10848,a05/a05-048/a05-048-09-02.png,necessary
10849,a05/a05-048/a05-048-09-03.png,to
10850,a05/a05-048/a05-048-09-04.png,bring
10851,a05/a05-048/a05-048-09-05.png,the
10852,a05/a05-048/a05-048-10-00.png,British
10853,a05/a05-048/a05-048-10-01.png,Army
10854,a05/a05-048/a05-048-10-02.png,of
10855,a05/a05-048/a05-048-10-03.png,the
10856,a05/a05-048/a05-048-10-04.png,Rhine
10857,a05/a05-048/a05-048-10-05.png,on
10858,a05/a05-048/a05-048-10-06.png,to
10859,a05/a05-048/a05-048-10-07.png,a
10860,a05/a05-048/a05-048-10-08.png,war
10861,a05/a05-048/a05-048-10-09.png,footing
10862,a05/a05-053/a05-053-00-00.png,He
10863,a05/a05-053/a05-053-00-01.png,decided
10864,a05/a05-053/a05-053-00-02.png,that
10865,a05/a05-053/a05-053-00-03.png,it
10866,a05/a05-053/a05-053-00-04.png,would
10867,a05/a05-053/a05-053-00-05.png,be
10868,a05/a05-053/a05-053-00-06.png,a
10869,a05/a05-053/a05-053-00-07.png,great
10870,a05/a05-053/a05-053-00-08.png,error
10871,a05/a05-053/a05-053-01-00.png,to
10872,a05/a05-053/a05-053-01-01.png,do
10873,a05/a05-053/a05-053-01-02.png,so
10874,a05/a05-053/a05-053-01-03.png,and
10875,a05/a05-053/a05-053-01-04.png,to
10876,a05/a05-053/a05-053-01-05.png,recall
10877,a05/a05-053/a05-053-01-06.png,Parliament
10878,a05/a05-053/a05-053-01-08.png,But
10879,a05/a05-053/a05-053-02-00.png,there
10880,a05/a05-053/a05-053-02-01.png,would
10881,a05/a05-053/a05-053-02-02.png,be
10882,a05/a05-053/a05-053-02-03.png,no
10883,a05/a05-053/a05-053-02-04.png,hesitation
10884,a05/a05-053/a05-053-02-05.png,in
10885,a05/a05-053/a05-053-02-06.png,mobilising
10886,a05/a05-053/a05-053-03-00.png,if
10887,a05/a05-053/a05-053-03-01.png,a
10888,a05/a05-053/a05-053-03-02.png,further
10889,a05/a05-053/a05-053-03-03.png,deterioration
10890,a05/a05-053/a05-053-03-04.png,in
10891,a05/a05-053/a05-053-03-05.png,the
10892,a05/a05-053/a05-053-03-06.png,situation
10893,a05/a05-053/a05-053-04-00.png,warranted
10894,a05/a05-053/a05-053-04-01.png,such
10895,a05/a05-053/a05-053-04-02.png,a
10896,a05/a05-053/a05-053-04-03.png,step
10897,a05/a05-053/a05-053-04-05.png,It
10898,a05/a05-053/a05-053-04-06.png,would
10899,a05/a05-053/a05-053-04-07.png,have
10900,a05/a05-053/a05-053-04-08.png,to
10901,a05/a05-053/a05-053-04-09.png,be
10902,a05/a05-053/a05-053-05-00.png,accompanied
10903,a05/a05-053/a05-053-05-01.png,by
10904,a05/a05-053/a05-053-05-02.png,other
10905,a05/a05-053/a05-053-05-03.png,measures
10906,a05/a05-053/a05-053-05-04.png,of
10907,a05/a05-053/a05-053-05-05.png,a
10908,a05/a05-053/a05-053-05-06.png,military
10909,a05/a05-053/a05-053-05-07.png,","
10910,a05/a05-053/a05-053-06-00.png,economic
10911,a05/a05-053/a05-053-06-01.png,and
10912,a05/a05-053/a05-053-06-02.png,political
10913,a05/a05-053/a05-053-06-03.png,kind
10914,a05/a05-053/a05-053-06-05.png,Mr.
10915,a05/a05-053/a05-053-06-06.png,Macmillan
10916,a05/a05-053/a05-053-06-07.png,","
10917,a05/a05-053/a05-053-07-00.png,who
10918,a05/a05-053/a05-053-07-01.png,was
10919,a05/a05-053/a05-053-07-02.png,winding
10920,a05/a05-053/a05-053-07-03.png,up
10921,a05/a05-053/a05-053-07-04.png,the
10922,a05/a05-053/a05-053-07-05.png,foreign
10923,a05/a05-053/a05-053-07-06.png,affairs
10924,a05/a05-053/a05-053-08-00.png,debate
10925,a05/a05-053/a05-053-08-01.png,","
10926,a05/a05-053/a05-053-08-02.png,said
10927,a05/a05-053/a05-053-08-03.png,the
10928,a05/a05-053/a05-053-08-04.png,Government
10929,a05/a05-053/a05-053-08-05.png,could
10930,a05/a05-053/a05-053-08-06.png,not
10931,a05/a05-053/a05-053-09-00.png,be
10932,a05/a05-053/a05-053-09-01.png,party
10933,a05/a05-053/a05-053-09-02.png,to
10934,a05/a05-053/a05-053-09-03.png,accepting
10935,a05/a05-053/a05-053-09-04.png,as
10936,a05/a05-053/a05-053-09-05.png,a
10937,a05/a05-053/a05-053-09-06.png,matter
10938,a05/a05-053/a05-053-09-07.png,of
10939,a05/a05-053/a05-053-10-00.png,principle
10940,a05/a05-053/a05-053-10-01.png,the
10941,a05/a05-053/a05-053-10-02.png,imposed
10942,a05/a05-053/a05-053-10-03.png,division
10943,a05/a05-053/a05-053-10-04.png,of
10944,a05/a05-053/a05-053-10-05.png,Germany
10945,a05/a05-058/a05-058-00-00.png,""""
10946,a05/a05-058/a05-058-00-01.png,We
10947,a05/a05-058/a05-058-00-02.png,must
10948,a05/a05-058/a05-058-00-03.png,not
10949,a05/a05-058/a05-058-00-04.png,be
10950,a05/a05-058/a05-058-00-05.png,rattled
10951,a05/a05-058/a05-058-00-06.png,into
10952,a05/a05-058/a05-058-00-07.png,surrender
10953,a05/a05-058/a05-058-00-08.png,","
10954,a05/a05-058/a05-058-01-00.png,but
10955,a05/a05-058/a05-058-01-01.png,we
10956,a05/a05-058/a05-058-01-02.png,must
10957,a05/a05-058/a05-058-01-03.png,not
10958,a05/a05-058/a05-058-01-04.png,-
10959,a05/a05-058/a05-058-01-05.png,and
10960,a05/a05-058/a05-058-01-06.png,I
10961,a05/a05-058/a05-058-01-07.png,am
10962,a05/a05-058/a05-058-01-08.png,not
10963,a05/a05-058/a05-058-01-09.png,-
10964,a05/a05-058/a05-058-01-10.png,be
10965,a05/a05-058/a05-058-02-00.png,afraid
10966,a05/a05-058/a05-058-02-01.png,of
10967,a05/a05-058/a05-058-02-02.png,negotiation
10968,a05/a05-058/a05-058-02-04.png,""""
10969,a05/a05-058/a05-058-02-05.png,Mr.
10970,a05/a05-058/a05-058-02-06.png,Godber
10971,a05/a05-058/a05-058-02-07.png,","
10972,a05/a05-058/a05-058-03-00.png,Minister
10973,a05/a05-058/a05-058-03-01.png,of
10974,a05/a05-058/a05-058-03-02.png,State
10975,a05/a05-058/a05-058-03-03.png,","
10976,a05/a05-058/a05-058-03-04.png,Foreign
10977,a05/a05-058/a05-058-03-05.png,Office
10978,a05/a05-058/a05-058-03-06.png,","
10979,a05/a05-058/a05-058-03-07.png,said
10980,a05/a05-058/a05-058-04-00.png,earlier
10981,a05/a05-058/a05-058-04-01.png,that
10982,a05/a05-058/a05-058-04-02.png,the
10983,a05/a05-058/a05-058-04-03.png,Government
10984,a05/a05-058/a05-058-04-04.png,had
10985,a05/a05-058/a05-058-04-05.png,asked
10986,a05/a05-058/a05-058-05-00.png,the
10987,a05/a05-058/a05-058-05-01.png,Medical
10988,a05/a05-058/a05-058-05-02.png,Research
10989,a05/a05-058/a05-058-05-03.png,Council
10990,a05/a05-058/a05-058-05-04.png,to
10991,a05/a05-058/a05-058-05-05.png,reassess
10992,a05/a05-058/a05-058-06-00.png,the
10993,a05/a05-058/a05-058-06-01.png,fall-out
10994,a05/a05-058/a05-058-06-02.png,position
10995,a05/a05-058/a05-058-06-03.png,in
10996,a05/a05-058/a05-058-06-04.png,view
10997,a05/a05-058/a05-058-06-05.png,of
10998,a05/a05-058/a05-058-06-06.png,the
10999,a05/a05-058/a05-058-06-07.png,Russian
11000,a05/a05-058/a05-058-07-00.png,tests
11001,a05/a05-058/a05-058-07-02.png,The
11002,a05/a05-058/a05-058-07-03.png,Council's
11003,a05/a05-058/a05-058-07-04.png,findings
11004,a05/a05-058/a05-058-07-05.png,would
11005,a05/a05-058/a05-058-07-06.png,be
11006,a05/a05-058/a05-058-08-00.png,made
11007,a05/a05-058/a05-058-08-01.png,public
11008,a05/a05-062/a05-062-00-00.png,With
11009,a05/a05-062/a05-062-00-01.png,a
11010,a05/a05-062/a05-062-00-02.png,vigour
11011,a05/a05-062/a05-062-00-03.png,and
11012,a05/a05-062/a05-062-00-04.png,authority
11013,a05/a05-062/a05-062-00-05.png,which
11014,a05/a05-062/a05-062-00-06.png,delighted
11015,a05/a05-062/a05-062-01-00.png,old
11016,a05/a05-062/a05-062-01-01.png,Parliamentary
11017,a05/a05-062/a05-062-01-02.png,friends
11018,a05/a05-062/a05-062-01-03.png,and
11019,a05/a05-062/a05-062-01-04.png,foes
11020,a05/a05-062/a05-062-01-05.png,alike
11021,a05/a05-062/a05-062-01-06.png,","
11022,a05/a05-062/a05-062-02-00.png,the
11023,a05/a05-062/a05-062-02-01.png,Earl
11024,a05/a05-062/a05-062-02-02.png,of
11025,a05/a05-062/a05-062-02-03.png,Avon
11026,a05/a05-062/a05-062-02-04.png,","
11027,a05/a05-062/a05-062-02-05.png,the
11028,a05/a05-062/a05-062-02-06.png,former
11029,a05/a05-062/a05-062-02-07.png,Sir
11030,a05/a05-062/a05-062-02-08.png,Anthony
11031,a05/a05-062/a05-062-03-00.png,Eden
11032,a05/a05-062/a05-062-03-01.png,","
11033,a05/a05-062/a05-062-03-02.png,in
11034,a05/a05-062/a05-062-03-03.png,his
11035,a05/a05-062/a05-062-03-04.png,maiden
11036,a05/a05-062/a05-062-03-05.png,speech
11037,a05/a05-062/a05-062-03-06.png,in
11038,a05/a05-062/a05-062-03-07.png,the
11039,a05/a05-062/a05-062-03-08.png,House
11040,a05/a05-062/a05-062-04-00.png,of
11041,a05/a05-062/a05-062-04-01.png,Lords
11042,a05/a05-062/a05-062-04-02.png,last
11043,a05/a05-062/a05-062-04-03.png,night
11044,a05/a05-062/a05-062-04-04.png,","
11045,a05/a05-062/a05-062-04-05.png,gave
11046,a05/a05-062/a05-062-04-06.png,a
11047,a05/a05-062/a05-062-04-07.png,warning
11048,a05/a05-062/a05-062-05-00.png,that
11049,a05/a05-062/a05-062-05-01.png,#
11050,a05/a05-062/a05-062-05-02.png,appeasement
11051,a05/a05-062/a05-062-05-03.png,over
11052,a05/a05-062/a05-062-05-04.png,Berlin
11053,a05/a05-062/a05-062-05-05.png,could
11054,a05/a05-062/a05-062-06-00.png,only
11055,a05/a05-062/a05-062-06-01.png,lead
11056,a05/a05-062/a05-062-06-02.png,to
11057,a05/a05-062/a05-062-06-03.png,war
11058,a05/a05-062/a05-062-06-05.png,To
11059,a05/a05-062/a05-062-06-06.png,stand
11060,a05/a05-062/a05-062-06-07.png,firm
11061,a05/a05-062/a05-062-06-08.png,","
11062,a05/a05-062/a05-062-06-09.png,he
11063,a05/a05-062/a05-062-07-00.png,declared
11064,a05/a05-062/a05-062-07-01.png,","
11065,a05/a05-062/a05-062-07-02.png,was
11066,a05/a05-062/a05-062-07-03.png,not
11067,a05/a05-062/a05-062-07-04.png,to
11068,a05/a05-062/a05-062-07-05.png,invite
11069,a05/a05-062/a05-062-07-06.png,war
11070,a05/a05-062/a05-062-07-07.png,","
11071,a05/a05-062/a05-062-07-08.png,but
11072,a05/a05-062/a05-062-08-00.png,the
11073,a05/a05-062/a05-062-08-01.png,surest
11074,a05/a05-062/a05-062-08-02.png,way
11075,a05/a05-062/a05-062-08-03.png,to
11076,a05/a05-062/a05-062-08-04.png,avert
11077,a05/a05-062/a05-062-08-05.png,it
11078,a05/a05-069/a05-069-00-00.png,It
11079,a05/a05-069/a05-069-00-01.png,was
11080,a05/a05-069/a05-069-00-02.png,the
11081,a05/a05-069/a05-069-00-03.png,end
11082,a05/a05-069/a05-069-00-04.png,of
11083,a05/a05-069/a05-069-00-05.png,a
11084,a05/a05-069/a05-069-00-06.png,rather
11085,a05/a05-069/a05-069-00-07.png,curious
11086,a05/a05-069/a05-069-01-00.png,speech
11087,a05/a05-069/a05-069-01-01.png,in
11088,a05/a05-069/a05-069-01-02.png,which
11089,a05/a05-069/a05-069-01-03.png,Mr.
11090,a05/a05-069/a05-069-01-04.png,Macmillan
11091,a05/a05-069/a05-069-01-05.png,wound
11092,a05/a05-069/a05-069-01-06.png,up
11093,a05/a05-069/a05-069-02-00.png,the
11094,a05/a05-069/a05-069-02-01.png,two-day
11095,a05/a05-069/a05-069-02-02.png,debate
11096,a05/a05-069/a05-069-02-03.png,on
11097,a05/a05-069/a05-069-02-04.png,foreign
11098,a05/a05-069/a05-069-02-05.png,affairs
11099,a05/a05-069/a05-069-03-00.png,He
11100,a05/a05-069/a05-069-03-01.png,began
11101,a05/a05-069/a05-069-03-02.png,in
11102,a05/a05-069/a05-069-03-03.png,a
11103,a05/a05-069/a05-069-03-04.png,low
11104,a05/a05-069/a05-069-03-05.png,","
11105,a05/a05-069/a05-069-03-06.png,almost
11106,a05/a05-069/a05-069-03-07.png,chatty
11107,a05/a05-069/a05-069-03-08.png,mono-
11108,a05/a05-069/a05-069-04-00.png,tone
11109,a05/a05-069/a05-069-04-01.png,","
11110,a05/a05-069/a05-069-04-02.png,and
11111,a05/a05-069/a05-069-04-03.png,his
11112,a05/a05-069/a05-069-04-04.png,voice
11113,a05/a05-069/a05-069-04-05.png,never
11114,a05/a05-069/a05-069-04-06.png,rose
11115,a05/a05-069/a05-069-04-07.png,to
11116,a05/a05-069/a05-069-04-08.png,any
11117,a05/a05-069/a05-069-05-00.png,accent
11118,a05/a05-069/a05-069-05-01.png,of
11119,a05/a05-069/a05-069-05-02.png,urgency
11120,a05/a05-069/a05-069-05-04.png,He
11121,a05/a05-069/a05-069-05-05.png,passed
11122,a05/a05-069/a05-069-05-06.png,in
11123,a05/a05-069/a05-069-05-07.png,rapid
11124,a05/a05-069/a05-069-06-00.png,review
11125,a05/a05-069/a05-069-06-01.png,the
11126,a05/a05-069/a05-069-06-02.png,United
11127,a05/a05-069/a05-069-06-03.png,Nations
11128,a05/a05-069/a05-069-06-04.png,Secretariat
11129,a05/a05-069/a05-069-06-05.png,;
11130,a05/a05-069/a05-069-07-00.png,nuclear
11131,a05/a05-069/a05-069-07-01.png,tests
11132,a05/a05-069/a05-069-07-02.png,;
11133,a05/a05-069/a05-069-07-03.png,the
11134,a05/a05-069/a05-069-07-04.png,canard
11135,a05/a05-069/a05-069-07-05.png,about
11136,a05/a05-069/a05-069-07-06.png,British
11137,a05/a05-069/a05-069-08-00.png,interference
11138,a05/a05-069/a05-069-08-01.png,with
11139,a05/a05-069/a05-069-08-02.png,the
11140,a05/a05-069/a05-069-08-03.png,United
11141,a05/a05-069/a05-069-08-04.png,Nations
11142,a05/a05-069/a05-069-09-00.png,in
